run_id,instance_id,approximation,budget,index,max_order,min_order,Precision@10,Precision@5,KendallTau,KendallTau@10,KendallTau@50,MSE,MAE,SSE,SAE,NonTrivialMSE,NonTrivialMAE,NonTrivialSSE,NonTrivialSAE,MSE@10,MAE@10,SSE@10,SAE@10,MSE@5,MAE@5,SSE@5,SAE@5
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_PROTEINS_2_144_30_10_True_6784_Moebius_30_1.interaction_values,GIN_PROTEINS_2_144,GraphSHAPIQ,6784,k-SII,2,0,1.0,1.0,1.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_PROTEINS_2_144_30_1_True_55_Moebius_30_1.interaction_values,GIN_PROTEINS_2_144,GraphSHAPIQ,55,k-SII,2,0,0.2,0.0,0.2389311920254742,0.1111111111111111,-0.06612244897959184,9.459727778832585e-05,0.0048307979920634994,0.04408233144935984,2.251151864301591,0.000187584389146212,0.009579369635325916,0.04408233144935982,2.2511518643015904,0.0006178876142772037,0.020398921117423065,0.006178876142772036,0.20398921117423066,0.0009697695799711812,0.026777156738061754,0.004848847899855906,0.13388578369030876
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_PROTEINS_2_144_30_2_True_260_Moebius_30_1.interaction_values,GIN_PROTEINS_2_144,GraphSHAPIQ,260,k-SII,2,0,0.2,0.0,0.10976971710738845,0.3333333333333333,0.19183673469387755,0.000802609479662742,0.01239616820925352,0.37401601752283775,5.77661438551214,0.001591557521373777,0.024581337810689944,0.3740160175228376,5.776614385512137,0.003681328922119404,0.04704233807940333,0.03681328922119404,0.4704233807940333,0.0018104799505873621,0.035120264533020196,0.009052399752936811,0.17560132266510098
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_PROTEINS_2_144_30_3_True_945_Moebius_30_1.interaction_values,GIN_PROTEINS_2_144,GraphSHAPIQ,945,k-SII,2,0,0.3,0.0,0.2268217268909502,0.06666666666666667,-0.004081632653061224,0.0009962938261875397,0.014011182130231739,0.46427292300339346,6.52921087268799,0.0019756294595889086,0.027783876053991463,0.4642729230033935,6.529210872687994,0.007768741876202821,0.06546295879852203,0.07768741876202821,0.6546295879852203,0.004863468053824912,0.05259658796919718,0.02431734026912456,0.2629829398459859
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_PROTEINS_2_144_30_4_True_2310_Moebius_30_1.interaction_values,GIN_PROTEINS_2_144,GraphSHAPIQ,2310,k-SII,2,0,0.3,0.0,0.22023166735889985,0.06666666666666667,0.0008163265306122448,0.00015836204054987373,0.0053045750696698556,0.07379671089624117,2.4719319824661525,0.0003140285570052817,0.01051885949985597,0.0737967108962412,2.471931982466153,0.0017227395524550976,0.030268261759054105,0.017227395524550975,0.30268261759054105,0.0011019717829107317,0.022088815006944866,0.005509858914553659,0.11044407503472434
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_PROTEINS_2_144_30_5_True_4067_Moebius_30_1.interaction_values,GIN_PROTEINS_2_144,GraphSHAPIQ,4067,k-SII,2,0,0.9,0.8,0.36927407817619645,0.24444444444444444,0.5363265306122449,9.090515585840648e-07,0.0002194192702848676,0.00042361802630017423,0.1022493799527483,1.8026298991496788e-06,0.00043510374447977996,0.0004236180263001745,0.10224937995274828,1.7482380875060563e-06,0.0006425051178250828,1.7482380875060562e-05,0.006425051178250828,3.322527200871651e-06,0.0010581027278824561,1.6612636004358255e-05,0.00529051363941228
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_PROTEINS_2_144_30_6_True_5570_Moebius_30_1.interaction_values,GIN_PROTEINS_2_144,GraphSHAPIQ,5570,k-SII,2,0,1.0,1.0,0.2714200009229776,0.8666666666666666,0.8710204081632652,4.819696179387447e-10,7.495687901060228e-06,2.2459784195945504e-07,0.0034929905618940665,9.557354976998083e-10,1.4863789625081141e-05,2.2459784195945493e-07,0.0034929905618940682,9.649909262665273e-10,2.4262647780168636e-05,9.649909262665274e-09,0.00024262647780168636,1.123466970916835e-09,2.570367521710637e-05,5.6173348545841745e-09,0.00012851837608553185
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_PROTEINS_2_144_30_7_True_6421_Moebius_30_1.interaction_values,GIN_PROTEINS_2_144,GraphSHAPIQ,6421,k-SII,2,0,1.0,1.0,0.5491439383451013,0.9999999999999999,0.8808163265306123,8.663767844251667e-11,3.4910324516569518e-06,4.037315815421277e-08,0.0016268211224721395,1.7180067299664988e-10,6.922643074349527e-06,4.037315815421272e-08,0.0016268211224721389,1.1603649929779222e-10,8.71241565734565e-06,1.1603649929779222e-09,8.712415657345651e-05,1.4633455608551894e-10,1.0272737533326137e-05,7.316727804275947e-10,5.1363687666630686e-05
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_PROTEINS_2_144_30_8_True_6725_Moebius_30_1.interaction_values,GIN_PROTEINS_2_144,GraphSHAPIQ,6725,k-SII,2,0,1.0,1.0,0.5846601135262357,0.8666666666666666,0.9395918367346939,1.443669798318206e-11,1.1627282991714318e-06,6.72750126016284e-09,0.0005418313874138872,2.8627664936863154e-11,2.305665478356965e-06,6.727501260162841e-09,0.0005418313874138868,6.068710675262229e-12,1.7275081740441429e-06,6.068710675262228e-11,1.7275081740441428e-05,1.0008729921650811e-11,2.1937820646432404e-06,5.0043649608254057e-11,1.0968910323216202e-05
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_PROTEINS_2_144_30_9_True_6784_Moebius_30_1.interaction_values,GIN_PROTEINS_2_144,GraphSHAPIQ,6784,k-SII,2,0,1.0,1.0,0.7627947759472057,0.9999999999999999,1.0,4.1084075684525023e-16,5.7558133371488124e-09,1.9145179268988662e-13,2.6822090151113464e-06,8.146884795314325e-16,1.1413655383452541e-08,1.9145179268988664e-13,2.6822090151113473e-06,2.193033135572643e-16,6.62273831400495e-09,2.193033135572643e-15,6.62273831400495e-08,2.193033135572643e-16,6.62273831400495e-09,1.0965165677863215e-15,3.311369157002475e-08
