run_id,instance_id,approximation,budget,index,max_order,min_order,Precision@10,Precision@5,KendallTau,KendallTau@10,KendallTau@50,MSE,MAE,SSE,SAE,NonTrivialMSE,NonTrivialMAE,NonTrivialSSE,NonTrivialSAE,MSE@10,MAE@10,SSE@10,SAE@10,MSE@5,MAE@5,SSE@5,SAE@5
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_BZR_2_104_40_10_True_23678_Moebius_40_1.interaction_values,GIN_BZR_2_104,GraphSHAPIQ,23678,k-SII,2,0,0.9,0.8,0.5233890852915837,0.28888888888888886,0.9444897959183673,1.6680551771890965e-08,3.234845409536583e-05,1.3694733004722483e-05,0.02655808081229535,3.5756483041050874e-08,6.934224755168504e-05,1.3694733004722485e-05,0.02655808081229537,1.735280287936535e-07,0.0003303577929804458,1.735280287936535e-06,0.0033035779298044576,2.9615194460094714e-07,0.00043775462534591524,1.4807597230047357e-06,0.0021887731267295762
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_BZR_2_104_40_11_True_23780_Moebius_40_1.interaction_values,GIN_BZR_2_104,GraphSHAPIQ,23780,k-SII,2,0,1.0,1.0,0.472125011140489,0.9999999999999999,0.970612244897959,5.038880843295907e-10,4.89951533054822e-06,4.13692117234594e-07,0.004022502086380089,1.0801360763305324e-09,1.0502616413525031e-05,4.1369211723459387e-07,0.004022502086380087,6.12970070175815e-09,5.106552393288888e-05,6.12970070175815e-08,0.0005106552393288888,1.1129720300707219e-08,8.381301393879381e-05,5.564860150353609e-08,0.00041906506969396906
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_BZR_2_104_40_12_True_23793_Moebius_40_1.interaction_values,GIN_BZR_2_104,GraphSHAPIQ,23793,k-SII,2,0,1.0,1.0,0.971498172959805,0.9999999999999999,1.0,7.758281080312665e-19,2.1780016370757173e-10,6.369548766936698e-16,1.788139344039164e-07,1.6630675631688496e-18,4.668771133261525e-10,6.369548766936694e-16,1.788139344039164e-07,2.002653275447584e-17,3.2763450508177527e-09,2.002653275447584e-16,3.276345050817753e-08,3.17957361057983e-17,5.0434699250256895e-09,1.589786805289915e-16,2.521734962512845e-08
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_BZR_2_104_40_13_True_23793_Moebius_40_1.interaction_values,GIN_BZR_2_104,GraphSHAPIQ,23793,k-SII,2,0,1.0,1.0,0.9999999999999998,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_BZR_2_104_40_1_True_77_Moebius_40_1.interaction_values,GIN_BZR_2_104,GraphSHAPIQ,77,k-SII,2,0,0.4,0.6,0.31822583999287,-0.3333333333333333,0.2310204081632653,0.009555042778679709,0.036336670044630336,7.844690121296041,29.832406106641507,0.020482219637848655,0.07789139975624408,7.844690121296035,29.832406106641486,0.31271774014453957,0.40307827383199984,3.1271774014453957,4.030782738319998,0.48693082181050446,0.6196091690745449,2.434654109052522,3.0980458453727246
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_BZR_2_104_40_2_True_420_Moebius_40_1.interaction_values,GIN_BZR_2_104,GraphSHAPIQ,420,k-SII,2,0,0.1,0.0,0.35543804402721246,-0.6888888888888888,0.026938775510204082,0.00044569529233046384,0.008488156083900116,0.3659158350033108,6.968776144881995,0.0009553938250739169,0.018195237976193223,0.36591583500331015,6.968776144882004,0.001403960144388623,0.03232965337481188,0.014039601443886229,0.32329653374811884,0.0023139542523445255,0.0432193185313121,0.011569771261722627,0.2160965926565605
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_BZR_2_104_40_3_True_1777_Moebius_40_1.interaction_values,GIN_BZR_2_104,GraphSHAPIQ,1777,k-SII,2,0,0.9,0.8,0.34791598585900596,0.4222222222222222,0.35183673469387755,3.864459792604728e-05,0.0026399983388787117,0.03172721489728482,2.1674386362194222,8.283868119395512e-05,0.005659108710755676,0.03172721489728481,2.167438636219424,0.0004138033548090102,0.015526537089801428,0.004138033548090102,0.1552653708980143,0.0006592854239211856,0.024077096384530268,0.0032964271196059282,0.12038548192265133
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_BZR_2_104_40_4_True_4894_Moebius_40_1.interaction_values,GIN_BZR_2_104,GraphSHAPIQ,4894,k-SII,2,0,0.6,0.4,0.34270520780725466,0.1111111111111111,0.3551020408163265,5.528688742528911e-06,0.0008715077449297143,0.004539053457616236,0.7155078585872954,1.1851314510747336e-05,0.0018681667326039052,0.00453905345761623,0.7155078585872957,0.00015114857379796052,0.008790975299052135,0.0015114857379796053,0.08790975299052135,0.00022887463795276454,0.01224010552821023,0.0011443731897638227,0.06120052764105115
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_BZR_2_104_40_5_True_9668_Moebius_40_1.interaction_values,GIN_BZR_2_104,GraphSHAPIQ,9668,k-SII,2,0,0.7,1.0,0.3798342295237812,0.9555555555555554,0.9036734693877552,4.98416969329971e-07,0.00015678865770117633,0.00040920033181990616,0.12872348797266578,1.0684081770754725e-06,0.0003360926578920776,0.00040920033181990594,0.12872348797266572,1.149552251216495e-05,0.0026112763286018996,0.0001149552251216495,0.026112763286018997,1.0152747773676505e-05,0.002003504872687872,5.076373886838252e-05,0.010017524363439362
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_BZR_2_104_40_6_True_14912_Moebius_40_1.interaction_values,GIN_BZR_2_104,GraphSHAPIQ,14912,k-SII,2,0,0.9,0.6,0.43363536436826,0.06666666666666667,0.5493877551020407,1.3505193456653126e-06,0.0002716778936869217,0.0011087763827912216,0.2230475507169627,2.894977500760368e-06,0.0005823695841173963,0.001108776382791221,0.22304755071696278,3.066918271366402e-05,0.004398351406815088,0.00030669182713664015,0.043983514068150875,2.6288731119131172e-05,0.0034405161849991096,0.00013144365559565586,0.017202580924995547
