run_id,instance_id,approximation,budget,index,max_order,min_order,Precision@10,Precision@5,KendallTau,KendallTau@10,KendallTau@50,MSE,MAE,SSE,SAE,NonTrivialMSE,NonTrivialMAE,NonTrivialSSE,NonTrivialSAE,MSE@10,MAE@10,SSE@10,SAE@10,MSE@5,MAE@5,SSE@5,SAE@5
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_PROTEINS_2_144_30_10_True_6784_Moebius_30_1.interaction_values,GAT_PROTEINS_2_144,GraphSHAPIQ,6784,SV,1,0,1.0,1.0,1.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_PROTEINS_2_144_30_1_True_55_Moebius_30_1.interaction_values,GAT_PROTEINS_2_144,GraphSHAPIQ,55,SV,1,0,0.8,0.8,0.4942528735632184,0.15555555555555553,0.4942528735632184,0.0025596492121737384,0.04008388950711204,0.07678947636521215,1.202516685213361,0.002559649212173738,0.04008388950711204,0.07678947636521213,1.202516685213361,0.00418619790062129,0.04731540337441456,0.041861979006212906,0.4731540337441456,0.007137631065846706,0.06670889201618371,0.03568815532923353,0.3335444600809186
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_PROTEINS_2_144_30_2_True_260_Moebius_30_1.interaction_values,GAT_PROTEINS_2_144,GraphSHAPIQ,260,SV,1,0,0.9,0.6,0.6873563218390805,0.6888888888888888,0.6873563218390805,0.0012271534740817612,0.027421305166981214,0.036814604222452835,0.8226391550094364,0.0012271534740817612,0.02742130516698122,0.036814604222452835,0.8226391550094366,0.0019888066827218015,0.03509636415375602,0.019888066827218016,0.3509636415375602,0.001799695335541599,0.03314517522615097,0.008998476677707996,0.16572587613075485
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_PROTEINS_2_144_30_3_True_945_Moebius_30_1.interaction_values,GAT_PROTEINS_2_144,GraphSHAPIQ,945,SV,1,0,0.9,0.8,0.8206896551724139,0.911111111111111,0.8206896551724139,0.0008703009710755018,0.019468571370240863,0.026109029132265052,0.5840571411072258,0.0008703009710755017,0.019468571370240863,0.02610902913226505,0.5840571411072258,0.0013318265832159113,0.02645857323729801,0.013318265832159112,0.2645857323729801,0.0015968049671711074,0.02854136571051579,0.007984024835855537,0.14270682855257896
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_PROTEINS_2_144_30_4_True_2310_Moebius_30_1.interaction_values,GAT_PROTEINS_2_144,GraphSHAPIQ,2310,SV,1,0,1.0,1.0,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.0004316010720903069,0.013620161757898097,0.012948032162709207,0.4086048527369429,0.00043160107209030686,0.013620161757898095,0.012948032162709205,0.40860485273694286,0.00017239943466421462,0.012130570146772657,0.0017239943466421462,0.12130570146772657,0.00017884277984171282,0.01273443278812238,0.0008942138992085641,0.0636721639406119
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_PROTEINS_2_144_30_5_True_4067_Moebius_30_1.interaction_values,GAT_PROTEINS_2_144,GraphSHAPIQ,4067,SV,1,0,1.0,1.0,0.8206896551724139,0.911111111111111,0.8206896551724139,9.914236858635417e-05,0.006576555879027766,0.002974271057590625,0.19729667637083298,9.914236858635417e-05,0.006576555879027766,0.002974271057590625,0.19729667637083298,7.505312021761816e-05,0.006344471148082227,0.0007505312021761815,0.06344471148082227,3.082770407671075e-05,0.0045992993362366456,0.00015413852038355372,0.022996496681183226
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_PROTEINS_2_144_30_6_True_5570_Moebius_30_1.interaction_values,GAT_PROTEINS_2_144,GraphSHAPIQ,5570,SV,1,0,1.0,1.0,0.8758620689655172,0.9555555555555554,0.8758620689655172,1.4971128047294223e-05,0.002170908608764538,0.0004491338414188267,0.06512725826293614,1.4971128047294223e-05,0.002170908608764538,0.0004491338414188267,0.06512725826293614,1.1778520097572226e-05,0.0024254586772312556,0.00011778520097572225,0.024254586772312556,5.306694692656815e-06,0.0016413757914587658,2.6533473463284076e-05,0.008206878957293828
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_PROTEINS_2_144_30_7_True_6421_Moebius_30_1.interaction_values,GAT_PROTEINS_2_144,GraphSHAPIQ,6421,SV,1,0,1.0,1.0,0.9356321839080461,0.8666666666666666,0.9356321839080461,2.4083993585542036e-06,0.0007414586014217779,7.225198075662611e-05,0.022243758042653338,2.4083993585542036e-06,0.0007414586014217779,7.225198075662611e-05,0.022243758042653338,7.945631826815311e-07,0.000502491460906139,7.945631826815311e-06,0.00502491460906139,1.3448113901927617e-06,0.0006004557344648387,6.724056950963809e-06,0.0030022786723241934
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_PROTEINS_2_144_30_8_True_6725_Moebius_30_1.interaction_values,GAT_PROTEINS_2_144,GraphSHAPIQ,6725,SV,1,0,1.0,1.0,0.9356321839080461,0.9555555555555554,0.9356321839080461,1.0464932003336349e-07,0.00013493290653935434,3.1394796010009044e-06,0.00404798719618063,1.046493200333635e-07,0.00013493290653935434,3.139479601000905e-06,0.00404798719618063,3.2540668439517965e-08,0.00014083147048951639,3.2540668439517966e-07,0.0014083147048951639,2.272170147563217e-08,0.00011145273844401227,1.1360850737816086e-07,0.0005572636922200613
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_PROTEINS_2_144_30_9_True_6784_Moebius_30_1.interaction_values,GAT_PROTEINS_2_144,GraphSHAPIQ,6784,SV,1,0,1.0,1.0,1.0,0.9999999999999999,1.0,6.821210262171996e-15,4.7683715822047226e-08,2.0463630786515987e-13,1.4305114746614167e-06,6.821210262171996e-15,4.7683715822047226e-08,2.0463630786515987e-13,1.4305114746614167e-06,6.1390892333144364e-15,4.2915344236615915e-08,6.139089233314436e-14,4.2915344236615915e-07,1.2278178466628873e-14,8.58306884621296e-08,6.139089233314436e-14,4.29153442310648e-07
