run_id,instance_id,approximation,budget,index,max_order,min_order,Precision@10,Precision@5,KendallTau,KendallTau@10,KendallTau@50,MSE,MAE,SSE,SAE,NonTrivialMSE,NonTrivialMAE,NonTrivialSSE,NonTrivialSAE,MSE@10,MAE@10,SSE@10,SAE@10,MSE@5,MAE@5,SSE@5,SAE@5
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GCN_BZR_2_104_40_10_True_23678_Moebius_40_1.interaction_values,GCN_BZR_2_104,GraphSHAPIQ,23678,SV,1,0,1.0,1.0,0.8307692307692308,0.7333333333333333,0.8307692307692308,6.0804774202145555e-06,0.0011210649997204039,0.00024321909680858223,0.04484259998881615,6.080477420214556e-06,0.0011210649997204039,0.00024321909680858226,0.04484259998881615,1.127691644752749e-05,0.0017553463578223864,0.0001127691644752749,0.017553463578223863,1.1798961068656884e-07,0.0002209992883922429,5.899480534328442e-07,0.0011049964419612146
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GCN_BZR_2_104_40_11_True_23780_Moebius_40_1.interaction_values,GCN_BZR_2_104,GraphSHAPIQ,23780,SV,1,0,1.0,1.0,0.994871794871795,0.9999999999999999,0.994871794871795,1.9821291396500423e-07,0.00021111758855673932,7.928516558600169e-06,0.008444703542269573,1.9821291396500418e-07,0.00021111758855673932,7.928516558600167e-06,0.008444703542269573,3.836239945240139e-07,0.0002996166165058586,3.836239945240139e-06,0.0029961661650585864,3.163861285959562e-10,7.954698342443889e-06,1.581930642979781e-09,3.9773491712219444e-05
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GCN_BZR_2_104_40_12_True_23793_Moebius_40_1.interaction_values,GCN_BZR_2_104,GraphSHAPIQ,23793,SV,1,0,1.0,1.0,1.0,0.9999999999999999,1.0,1.919148600299727e-14,7.897615431871896e-08,7.676594401198908e-13,3.1590461727487584e-06,1.919148600299727e-14,7.897615431871896e-08,7.676594401198908e-13,3.1590461727487584e-06,2.362029045775635e-14,9.720142068458948e-08,2.362029045775635e-13,9.720142068458948e-07,1.1810145214039827e-14,4.8600710311763605e-08,5.905072607019914e-14,2.4300355155881803e-07
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GCN_BZR_2_104_40_13_True_23793_Moebius_40_1.interaction_values,GCN_BZR_2_104,GraphSHAPIQ,23793,SV,1,0,1.0,1.0,1.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GCN_BZR_2_104_40_1_True_77_Moebius_40_1.interaction_values,GCN_BZR_2_104,GraphSHAPIQ,77,SV,1,0,0.7,0.8,0.05384615384615385,0.15555555555555553,0.05384615384615385,0.008702935873096191,0.0756584663045553,0.3481174349238476,3.026338652182212,0.00870293587309619,0.07565846630455532,0.34811743492384756,3.0263386521822127,0.007970485946529039,0.06263146313328898,0.07970485946529038,0.6263146313328898,0.0074304697664108925,0.04718318970188957,0.03715234883205446,0.23591594850944783
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GCN_BZR_2_104_40_2_True_420_Moebius_40_1.interaction_values,GCN_BZR_2_104,GraphSHAPIQ,420,SV,1,0,0.9,1.0,0.2,0.5111111111111111,0.2,0.00039011300402702615,0.015986580180903803,0.015604520161081046,0.6394632072361521,0.00039011300402702615,0.0159865801809038,0.015604520161081046,0.639463207236152,0.00032245978451590096,0.012981275111463292,0.0032245978451590097,0.12981275111463292,0.0003451523159261731,0.01408736966584273,0.0017257615796308656,0.07043684832921365
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GCN_BZR_2_104_40_3_True_1777_Moebius_40_1.interaction_values,GCN_BZR_2_104,GraphSHAPIQ,1777,SV,1,0,0.7,1.0,0.5076923076923078,0.6,0.5076923076923078,0.0005868233900792922,0.020601345188216873,0.023472935603171687,0.8240538075286749,0.0005868233900792921,0.020601345188216873,0.023472935603171683,0.824053807528675,0.00044906437179458903,0.015329271525472024,0.00449064371794589,0.15329271525472024,1.4226228265886491e-05,0.0024776843057868815,7.113114132943246e-05,0.012388421528934407
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GCN_BZR_2_104_40_4_True_4894_Moebius_40_1.interaction_values,GCN_BZR_2_104,GraphSHAPIQ,4894,SV,1,0,0.9,1.0,0.46153846153846156,0.6888888888888888,0.46153846153846156,0.00011777026332153747,0.0077015311218684894,0.004710810532861499,0.30806124487473957,0.00011777026332153746,0.007701531121868488,0.004710810532861498,0.3080612448747395,0.0001486370483067705,0.009240914197899793,0.001486370483067705,0.09240914197899792,5.567118879065175e-05,0.006923014148945844,0.00027835594395325875,0.03461507074472922
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GCN_BZR_2_104_40_5_True_9668_Moebius_40_1.interaction_values,GCN_BZR_2_104,GraphSHAPIQ,9668,SV,1,0,0.9,1.0,0.5692307692307693,0.6,0.5692307692307693,0.0001360015186467905,0.007143627204665012,0.00544006074587162,0.2857450881866005,0.00013600151864679046,0.007143627204665012,0.005440060745871619,0.2857450881866005,0.0002551140483944747,0.009742038046821375,0.002551140483944747,0.09742038046821375,9.544514321620949e-05,0.007242564709334204,0.00047722571608104744,0.03621282354667102
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GCN_BZR_2_104_40_6_True_14912_Moebius_40_1.interaction_values,GCN_BZR_2_104,GraphSHAPIQ,14912,SV,1,0,0.8,1.0,0.6333333333333333,0.7333333333333333,0.6333333333333333,0.00021992797364067158,0.009025398737915618,0.008797118945626863,0.36101594951662475,0.00021992797364067153,0.00902539873791562,0.008797118945626861,0.3610159495166248,0.00030478145571756715,0.012416080307409328,0.0030478145571756717,0.12416080307409329,0.00019069892179337817,0.008065301309991817,0.0009534946089668908,0.04032650654995909
