value,size
-0.29175376892089844,5
-0.11617279052734375,5
0.0994715690612793,8
-0.4031400680541992,5
-0.31480884552001953,5
-0.04706907272338867,6
0.3406343460083008,6
-0.05340766906738281,3
-0.01474761962890625,4
0.025893211364746094,6
0.12974166870117188,5
-0.12404251098632812,3
0.0014843940734863281,6
0.024036407470703125,5
0.009428024291992188,4
-0.008410453796386719,3
0.10202789306640625,8
-0.024056434631347656,3
0.12533283233642578,4
0.013508319854736328,5
-0.0022439956665039062,4
-0.06303024291992188,6
-0.02975940704345703,5
-0.1084604263305664,3
0.0005893707275390625,4
-0.3672971725463867,4
-0.018853187561035156,5
-0.032423973083496094,5
0.0126190185546875,5
0.6106905937194824,7
0.42267704010009766,5
0.13442707061767578,4
0.04151439666748047,4
-0.07477712631225586,7
0.11637687683105469,4
-0.02950000762939453,5
-0.045938968658447266,4
-0.028420448303222656,5
-0.035788536071777344,6
-0.21211910247802734,5
0.04993438720703125,2
0.07120704650878906,4
-0.024768829345703125,4
-0.20734786987304688,5
-0.09028816223144531,5
0.019741058349609375,6
-0.1192936897277832,7
0.0312809944152832,6
0.24193763732910156,4
0.23819446563720703,6
-0.764495849609375,8
0.07291316986083984,4
-0.5035285949707031,5
-0.07109832763671875,3
0.08196544647216797,4
0.010327816009521484,6
-0.40065956115722656,8
0.04692840576171875,6
-0.02477550506591797,4
0.12942934036254883,5
-4.385591506958008,4
0.006140708923339844,5
-0.17965412139892578,6
0.41579246520996094,6
-0.08832788467407227,7
0.003391265869140625,2
0.016582489013671875,6
0.04684877395629883,5
0.0299530029296875,4
0.055525779724121094,4
0.07203960418701172,6
0.04328298568725586,6
-0.006554126739501953,9
-0.0005655288696289062,3
0.09237098693847656,7
-0.038295745849609375,5
0.020172119140625,6
0.05551910400390625,4
-0.33653926849365234,2
-0.12456035614013672,5
0.17290496826171875,6
-0.16492223739624023,8
0.11861038208007812,4
0.0312652587890625,6
-0.03925371170043945,5
0.031190872192382812,5
0.4738168716430664,7
0.010855674743652344,6
-0.12590312957763672,4
0.28530120849609375,6
-0.25184154510498047,6
0.6338405609130859,2
0.005640506744384766,5
-0.019941329956054688,4
0.24194049835205078,4
-0.0064373016357421875,5
-0.08558368682861328,6
0.6297454833984375,2
0.5068740844726562,3
-0.05493354797363281,5
0.09943485260009766,4
0.49463558197021484,6
0.04682636260986328,7
0.12533187866210938,4
0.20308685302734375,6
-0.4031391143798828,5
0.08359003067016602,7
-0.03924560546875,5
-0.021219253540039062,5
0.20766353607177734,4
0.4226799011230469,5
-0.0577392578125,3
-0.6748108863830566,7
0.3311605453491211,7
-0.22234821319580078,5
-0.19535160064697266,6
-0.045945167541503906,4
-0.062178611755371094,6
0.0073680877685546875,4
-0.44586849212646484,7
0.10702133178710938,6
0.06264019012451172,7
-0.03866100311279297,6
-0.45391035079956055,7
-0.14171409606933594,4
-0.6873044967651367,6
-0.6748037338256836,7
-0.054940223693847656,5
0.21241474151611328,6
0.07120323181152344,4
0.06695842742919922,5
-0.0070552825927734375,4
0.0011820793151855469,7
