run_id,instance_id,approximation,budget,index,max_order,min_order,Precision@10,Precision@5,KendallTau,KendallTau@10,KendallTau@50,MSE,MAE,SSE,SAE,NonTrivialMSE,NonTrivialMAE,NonTrivialSSE,NonTrivialSAE,MSE@10,MAE@10,SSE@10,SAE@10,MSE@5,MAE@5,SSE@5,SAE@5
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_PROTEINS_2_144_30_10_True_6784_Moebius_30_1.interaction_values,GIN_PROTEINS_2_144,GraphSHAPIQ,6784,SV,1,0,1.0,1.0,1.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_PROTEINS_2_144_30_1_True_55_Moebius_30_1.interaction_values,GIN_PROTEINS_2_144,GraphSHAPIQ,55,SV,1,0,0.6,0.2,-0.06206896551724138,-0.37777777777777777,-0.06206896551724138,0.00022993570712159214,0.01172317681016115,0.006898071213647764,0.3516953043048345,0.00022993570712159217,0.01172317681016115,0.006898071213647765,0.3516953043048345,0.00043833714243195763,0.016396945866327447,0.0043833714243195765,0.16396945866327448,0.0007766227550117552,0.023131685730010763,0.003883113775058776,0.11565842865005381
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_PROTEINS_2_144_30_2_True_260_Moebius_30_1.interaction_values,GIN_PROTEINS_2_144,GraphSHAPIQ,260,SV,1,0,0.4,0.8,0.11264367816091954,0.5111111111111111,0.11264367816091954,0.0008896222584451613,0.02301493406295776,0.02668866775335484,0.6904480218887329,0.0008896222584451614,0.023014934062957754,0.026688667753354843,0.6904480218887327,0.0013438194795713243,0.028259026805559785,0.013438194795713242,0.28259026805559784,0.002604134462794007,0.04865235054303728,0.013020672313970034,0.2432617527151864
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_PROTEINS_2_144_30_3_True_945_Moebius_30_1.interaction_values,GIN_PROTEINS_2_144,GraphSHAPIQ,945,SV,1,0,0.5,0.2,0.08045977011494253,0.06666666666666667,0.08045977011494253,0.0007226875218746194,0.020887386188620616,0.021680625656238583,0.6266215856586185,0.0007226875218746193,0.020887386188620616,0.02168062565623858,0.6266215856586185,0.0008124902731253136,0.02173900643274898,0.008124902731253136,0.2173900643274898,0.0015732618404010541,0.03669546229498728,0.00786630920200527,0.1834773114749364
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_PROTEINS_2_144_30_4_True_2310_Moebius_30_1.interaction_values,GIN_PROTEINS_2_144,GraphSHAPIQ,2310,SV,1,0,0.8,0.8,0.33333333333333337,0.6444444444444444,0.33333333333333337,9.673030019786038e-05,0.007316964308105449,0.002901909005935811,0.21950892924316345,9.673030019786039e-05,0.007316964308105448,0.0029019090059358116,0.21950892924316343,9.179943102628309e-05,0.006771838336236883,0.0009179943102628308,0.06771838336236882,0.00018292668102913245,0.012802751944178615,0.0009146334051456622,0.06401375972089307
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_PROTEINS_2_144_30_5_True_4067_Moebius_30_1.interaction_values,GIN_PROTEINS_2_144,GraphSHAPIQ,4067,SV,1,0,0.9,1.0,0.8390804597701149,0.7333333333333333,0.8390804597701149,5.652800542904464e-07,0.00028374691961933926,1.6958401628713393e-05,0.008512407588580177,5.652800542904464e-07,0.00028374691961933915,1.6958401628713393e-05,0.008512407588580174,1.7023447959800598e-07,0.00023369576486329292,1.7023447959800599e-06,0.0023369576486329292,3.343947726274385e-07,0.0004171965614197679,1.6719738631371924e-06,0.0020859828070988393
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_PROTEINS_2_144_30_6_True_5570_Moebius_30_1.interaction_values,GIN_PROTEINS_2_144,GraphSHAPIQ,5570,SV,1,0,1.0,1.0,0.9954022988505749,0.9999999999999999,0.9954022988505749,9.144618089620017e-11,7.221424390403745e-06,2.743385426886005e-09,0.00021664273171211233,9.144618089620017e-11,7.221424390403745e-06,2.743385426886005e-09,0.00021664273171211233,1.0923544381264793e-10,6.0945370840767565e-06,1.0923544381264793e-09,6.0945370840767565e-05,1.8084313919361114e-10,7.93639156555434e-06,9.042156959680557e-10,3.96819578277717e-05
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_PROTEINS_2_144_30_7_True_6421_Moebius_30_1.interaction_values,GIN_PROTEINS_2_144,GraphSHAPIQ,6421,SV,1,0,0.9,1.0,0.9632183908045978,0.7333333333333333,0.9632183908045978,3.867673421953403e-11,4.242261250814131e-06,1.1603020265860208e-09,0.00012726783752442392,3.8676734219534036e-11,4.242261250814131e-06,1.160302026586021e-09,0.00012726783752442392,3.036832940399938e-11,3.3857093917000896e-06,3.036832940399938e-10,3.38570939170009e-05,5.6301072917646306e-11,4.789564344618441e-06,2.8150536458823153e-10,2.3947821723092205e-05
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_PROTEINS_2_144_30_8_True_6725_Moebius_30_1.interaction_values,GIN_PROTEINS_2_144,GraphSHAPIQ,6725,SV,1,0,1.0,1.0,0.9954022988505749,0.9999999999999999,0.9954022988505749,3.5834034815746596e-12,1.1776553259945082e-06,1.0750210444723978e-10,3.5329659779835245e-05,3.5834034815746596e-12,1.1776553259945082e-06,1.0750210444723978e-10,3.5329659779835245e-05,4.294736440273325e-12,1.188119252520589e-06,4.294736440273325e-11,1.1881192525205891e-05,7.594306462144127e-12,1.6677379608129316e-06,3.797153231072064e-11,8.338689804064658e-06
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GIN_PROTEINS_2_144_30_9_True_6784_Moebius_30_1.interaction_values,GIN_PROTEINS_2_144,GraphSHAPIQ,6784,SV,1,0,1.0,1.0,1.0,0.9999999999999999,1.0,2.9605947326715433e-16,9.934107465618262e-09,8.88178419801463e-15,2.980232239685479e-07,2.9605947326715433e-16,9.934107465618262e-09,8.88178419801463e-15,2.980232239685479e-07,2.664535259720761e-16,8.940696721859708e-09,2.664535259720761e-15,8.940696721859709e-08,1.7763568394002506e-16,5.9604644851718455e-09,8.881784197001252e-16,2.980232242585923e-08
