value,size
-2.8409063816070557e-05,7
-7.240474224090576e-05,5
0.0003038346767425537,6
-0.0006341114640235901,3
-5.1937997341156006e-05,6
-0.00025431811809539795,8
0.00016247481107711792,5
-0.00042310357093811035,5
0.00017774105072021484,7
-0.00018975138664245605,5
9.362399578094482e-05,4
0.0009511113166809082,4
-8.289515972137451e-05,6
-0.0005923956632614136,7
0.0020055845379829407,8
-0.0001458674669265747,7
0.00013243407011032104,4
-1.405179500579834e-05,6
-4.664063453674316e-06,3
0.0011180713772773743,6
-9.28342342376709e-05,7
-0.000257834792137146,7
0.0021409764885902405,9
-0.00042670220136642456,5
2.1688640117645264e-05,5
-1.3560056686401367e-05,6
-0.000508919358253479,5
-0.0011167451739311218,7
7.886439561843872e-05,8
-0.0001515597105026245,5
0.0006304755806922913,8
-9.512901306152344e-05,5
4.564225673675537e-05,6
-0.0014958828687667847,10
0.0004367232322692871,6
0.00031948089599609375,4
0.00012108683586120605,4
-0.00022158026695251465,9
0.0008986145257949829,6
-0.00032013654708862305,3
-0.000568777322769165,9
-0.0014126002788543701,9
0.0009076520800590515,8
0.0002980232238769531,3
-9.551644325256348e-05,3
-1.545250415802002e-05,6
-7.85142183303833e-05,6
-0.0004549771547317505,4
-0.0020676329731941223,7
-4.413723945617676e-05,6
-0.0001560896635055542,4
-0.00045797228813171387,7
0.00014574825763702393,8
1.1876225471496582e-05,3
-5.5730342864990234e-06,4
0.0017066970467567444,7
0.0002015829086303711,6
-0.00011464953422546387,8
-1.2613832950592041e-05,6
0.0007702335715293884,7
1.1920928955078125e-06,3
0.00015032291412353516,6
0.0001306682825088501,5
-0.001391977071762085,7
1.4357268810272217e-05,6
-0.00011764466762542725,6
0.0004282444715499878,6
0.0005227997899055481,7
-0.0002948939800262451,6
3.7804245948791504e-05,4
0.0005006343126296997,6
0.0015860497951507568,8
0.00011501461267471313,6
-0.00042532384395599365,8
-0.0002306625247001648,6
0.0002320706844329834,6
-6.984174251556396e-05,6
2.1941959857940674e-05,4
0.001041218638420105,8
-0.0001074373722076416,5
0.00025212764739990234,5
0.0011287331581115723,10
-0.0012494921684265137,7
-0.00020793825387954712,6
-0.0027413517236709595,10
-4.9836933612823486e-05,8
-0.00029343366622924805,5
0.0008990466594696045,6
7.886439561843872e-05,5
-8.90493392944336e-05,2
1.4156103134155273e-07,5
0.0009665265679359436,8
0.00025801360607147217,6
0.0012300312519073486,6
-7.690489292144775e-05,7
-0.00024249404668807983,5
1.6942620277404785e-05,3
-0.0008018761873245239,3
-5.543231964111328e-06,5
0.00021260976791381836,4
0.000529162585735321,4
0.00013584643602371216,5
4.4599175453186035e-05,7
4.534423351287842e-05,6
-0.0005047321319580078,5
0.00026169419288635254,6
3.832578659057617e-05,5
-0.005127422511577606,9
-0.00028696656227111816,4
0.00028017908334732056,6
-0.007838159799575806,4
0.00015302002429962158,7
0.0009195208549499512,9
0.0024862512946128845,8
-0.00035510212182998657,5
0.002188466489315033,9
8.612871170043945e-06,3
-0.0007121562957763672,7
6.826967000961304e-05,7
-0.0009752139449119568,8
0.0004812180995941162,4
0.0007292479276657104,9
0.0004144012928009033,8
-0.00010654330253601074,4
-7.627159357070923e-05,6
0.00016613304615020752,5
-0.0009065344929695129,7
0.00032088905572891235,7
-0.0007514208555221558,7
-0.0013892650604248047,7
-1.1861324310302734e-05,8
-3.8743019104003906e-07,5
7.991492748260498e-05,5
-2.6851892471313477e-05,4
-0.0013667941093444824,7
9.018927812576294e-05,6
-0.0003261864185333252,3
2.5987625122070312e-05,5
2.5331974029541016e-07,5
-0.00014667212963104248,5
0.0013688579201698303,8
0.0002792775630950928,4
-0.002619326114654541,9
-0.0005942210555076599,6
-2.3968517780303955e-05,8
7.186084985733032e-05,7
4.9091875553131104e-05,6
-0.0004790276288986206,7
-7.241964340209961e-05,4
-0.0038194656372070312,6
-0.0024540796875953674,9
0.00028751790523529053,5
-7.152557373046875e-07,5
0.0003113299608230591,6
1.2405216693878174e-05,6
-4.340708255767822e-05,6
0.0004695579409599304,7
0.0016425848007202148,7
-0.005188591778278351,10
3.0018389225006104e-05,5
0.0004719570279121399,4
-0.00010162591934204102,6
-1.4193356037139893e-05,6
-9.516626596450806e-05,5
0.0004884153604507446,6
-0.00047806650400161743,8
0.004281498491764069,8
-2.2158026695251465e-05,4
-0.00037088245153427124,8
-0.00015868991613388062,6
0.00025027990341186523,8
1.5795230865478516e-05,5
-4.334747791290283e-05,7
0.0007403641939163208,2
-0.0013669729232788086,7
0.0002915710210800171,4
0.00013171881437301636,7
-0.0004920735955238342,5
5.3301453590393066e-05,4
