value,size
-0.011232614517211914,6
-0.001698136329650879,5
-0.011178255081176758,4
0.0006216764450073242,7
0.0002497434616088867,7
-0.0006780624389648438,5
-0.011875391006469727,5
0.002283811569213867,5
-0.03388071060180664,5
-0.05681312084197998,3
0.0127943754196167,5
-0.015345931053161621,6
-0.13810980319976807,3
0.24088752269744873,4
-0.011518716812133789,5
-0.010620713233947754,5
-0.13586843013763428,3
0.07080471515655518,4
0.1093757152557373,6
0.007805585861206055,6
-0.0010515451431274414,3
-0.006722450256347656,6
-0.006555080413818359,5
0.022928953170776367,7
-0.006040692329406738,5
0.00012552738189697266,4
0.00016200542449951172,4
-0.015764236450195312,6
-0.0037004947662353516,5
0.009009599685668945,4
-0.04737210273742676,5
0.0009402036666870117,7
0.00044739246368408203,5
-0.029222607612609863,3
0.12267541885375977,4
-0.004303455352783203,5
0.00471806526184082,8
0.0014899969100952148,3
0.01614534854888916,4
-0.003422856330871582,5
0.011609792709350586,7
-0.001247406005859375,7
0.002623915672302246,5
0.004398941993713379,7
-0.003864884376525879,5
0.03840374946594238,4
-0.028206586837768555,5
0.09595310688018799,2
-0.00841057300567627,5
-0.056168556213378906,5
0.046864867210388184,5
0.006798863410949707,6
0.012827754020690918,7
-0.0017330646514892578,3
0.0028378963470458984,7
-0.006989002227783203,6
0.006737709045410156,4
0.027651071548461914,7
-0.023067116737365723,3
0.005342841148376465,6
0.0002803802490234375,6
-0.014972329139709473,4
0.056375861167907715,4
-0.0010683536529541016,8
-7.128715515136719e-05,4
-0.004709601402282715,10
-0.008308887481689453,5
0.0004183053970336914,5
0.007239103317260742,4
0.0004429817199707031,3
-0.007335305213928223,6
0.006090283393859863,4
-0.0011453628540039062,7
-0.006936907768249512,6
-0.012062549591064453,3
0.0076569318771362305,6
-0.016231536865234375,8
-9.083747863769531e-05,5
-0.20013070106506348,3
0.0650327205657959,2
0.0032924413681030273,3
0.004128217697143555,6
0.009822845458984375,8
0.008312582969665527,6
-0.0012494325637817383,4
0.012101411819458008,4
0.023533344268798828,4
0.005974531173706055,4
0.008761405944824219,4
-0.07709264755249023,7
-0.0026438236236572266,5
0.01621079444885254,6
-0.0008977651596069336,7
0.0016514062881469727,4
0.0032660961151123047,6
0.0030236244201660156,4
6.496906280517578e-05,2
0.0014252662658691406,5
-0.00263822078704834,7
-0.031562089920043945,5
0.029789328575134277,6
0.0008188486099243164,6
0.029817819595336914,9
-0.008999228477478027,5
-0.00977933406829834,5
0.008165478706359863,7
0.005859017372131348,5
-0.025310993194580078,5
0.012094497680664062,6
-0.0005704164505004883,4
0.006622433662414551,4
-0.003049612045288086,5
0.04067122936248779,7
-0.21595823764801025,8
0.0039577484130859375,5
0.004144549369812012,4
-0.015366792678833008,7
0.01146078109741211,3
0.002856135368347168,6
-0.015379667282104492,6
0.0062503814697265625,4
0.005322098731994629,5
-0.0014415979385375977,6
-0.021733880043029785,5
-0.001247406005859375,7
0.0006380081176757812,5
-0.12021780014038086,3
0.003243684768676758,4
-0.0020281076431274414,4
0.018546104431152344,5
-0.0015908479690551758,5
-0.0009838342666625977,5
-0.006383299827575684,5
0.00040924549102783203,3
-0.0012254714965820312,6
7.49826431274414e-05,4
-0.0009717941284179688,4
-0.009471654891967773,5
-0.0052536725997924805,8
0.0009279251098632812,8
0.018451690673828125,6
0.022928595542907715,5
0.008624076843261719,6
0.0026624202728271484,4
0.2276444435119629,4
0.045514702796936035,7
-0.009627461433410645,8
0.003985285758972168,5
-0.23538196086883545,3
-0.003426671028137207,5
0.007202863693237305,6
0.025427818298339844,9
-0.005563616752624512,6
0.02387368679046631,4
-0.0010020732879638672,4
-0.008876323699951172,6
0.0064508914947509766,6
0.010654807090759277,7
0.0017501115798950195,4
-0.023339033126831055,5
0.0012017488479614258,3
-0.00422215461730957,4
0.07886147499084473,2
-0.001132369041442871,4
-0.010087251663208008,8
-0.07931995391845703,3
0.022663474082946777,7
0.12013590335845947,2
0.017235875129699707,7
0.0235673189163208,4
-0.002350330352783203,6
0.004797697067260742,4
0.01588129997253418,6
-0.010357022285461426,2
-0.00906836986541748,6
-0.007951498031616211,7
-0.011028051376342773,5
-0.006292939186096191,6
0.035065412521362305,5
-0.00642549991607666,3
-0.006943464279174805,6
-0.0011740922927856445,5
0.0002772808074951172,4
0.0007556676864624023,5
0.011937141418457031,4
-0.017124414443969727,6
-0.006097674369812012,5
0.0027567148208618164,6
-0.021428942680358887,7
0.0004010200500488281,4
-0.0004146099090576172,7
0.003867506980895996,5
0.05251157283782959,4
-0.01794302463531494,7
0.04790151119232178,6
-0.005905508995056152,6
0.003437638282775879,4
0.03659164905548096,6
0.002562999725341797,6
-0.020589470863342285,3
-0.018001198768615723,7
-0.006384015083312988,6
-0.0004998445510864258,4
-0.0015696287155151367,3
0.004603147506713867,5
0.011083126068115234,8
0.0041702985763549805,6
8.702278137207031e-06,4
-0.02778315544128418,6
-0.0016601085662841797,4
-0.004795551300048828,3
0.007382512092590332,6
-0.004374504089355469,5
-0.07073557376861572,4
0.0022835731506347656,5
-0.008978009223937988,6
0.0204848051071167,5
-0.00019931793212890625,4
0.006097078323364258,4
0.006090283393859863,4
0.010778188705444336,6
-0.025409817695617676,6
0.002132892608642578,5
0.01023852825164795,3
0.006938934326171875,7
-0.018507957458496094,3
-0.0004183053970336914,5
-0.0008903741836547852,4
0.025125622749328613,5
0.007905006408691406,7
-0.005281925201416016,5
-0.025899648666381836,8
-0.011356472969055176,8
0.005307316780090332,4
-0.009320735931396484,6
-0.06969845294952393,7
0.002629399299621582,3
0.02149379253387451,7
-0.05230867862701416,5
0.0018225908279418945,4
-0.00642549991607666,3
0.001519918441772461,7
0.06320858001708984,9
-0.004918217658996582,3
-0.005126357078552246,6
0.0038192272186279297,5
-0.006665468215942383,7
0.02539682388305664,4
-0.11232554912567139,3
0.0034788846969604492,4
-0.008715510368347168,5
0.006741046905517578,6
-0.0020281076431274414,4
0.026037096977233887,5
0.0004601478576660156,3
-0.0020679235458374023,4
0.002341151237487793,5
0.012837529182434082,5
0.006058335304260254,4
0.017776846885681152,9
-0.0006362199783325195,7
0.028317689895629883,4
-0.004761457443237305,4
0.023348331451416016,4
0.010580778121948242,6
-0.0064220428466796875,5
-0.011596918106079102,5
-0.02537548542022705,6
0.03467905521392822,5
0.005079388618469238,7
-0.0022782087326049805,6
-0.004548549652099609,7
0.0008393526077270508,5
-0.11537337303161621,3
-0.0033315420150756836,4
0.06463837623596191,7
-0.002544879913330078,3
0.05735123157501221,4
-0.0059844255447387695,5
0.007330656051635742,6
0.005286812782287598,4
0.0020521879196166992,5
0.003394603729248047,6
-0.005941987037658691,5
-0.005504727363586426,6
-0.0073773860931396484,6
0.0006034374237060547,7
0.0021790266036987305,3
0.005655646324157715,4
0.001631021499633789,6
-0.004945635795593262,5
0.008340001106262207,3
-0.006003737449645996,5
-0.007721304893493652,6
-0.05766570568084717,3
0.1260465383529663,4
-4.875659942626953e-05,2
0.0666266679763794,4
-0.0007979869842529297,6
-0.0019621849060058594,6
0.042047739028930664,4
0.10952961444854736,8
0.0013366937637329102,3
0.002106308937072754,6
-0.12752926349639893,2
-8.046627044677734e-05,2
-0.00401914119720459,6
-0.03188824653625488,6
-0.36518609523773193,5
0.009473919868469238,4
0.17568981647491455,2
-0.0020246505737304688,6
-0.010973691940307617,8
-0.035069823265075684,3
-0.0022715330123901367,7
0.003797292709350586,7
-0.002102971076965332,4
0.004717111587524414,4
0.013526320457458496,7
0.11171591281890869,2
-0.0009568929672241211,6
2.2172927856445312e-05,3
0.008848071098327637,4
-0.013181209564208984,4
0.0004750490188598633,3
0.009532809257507324,5
-0.020626544952392578,6
0.002604842185974121,5
0.03684520721435547,5
0.010861515998840332,7
-0.007047891616821289,8
-0.006353259086608887,8
0.004869937896728516,4
-0.0078887939453125,6
0.0011377334594726562,3
-0.022200465202331543,5
-0.0012940168380737305,5
0.002706766128540039,6
0.011979222297668457,6
0.002866029739379883,5
0.0017493963241577148,5
-0.0034923553466796875,5
-0.009630441665649414,5
0.09000182151794434,2
-0.06321561336517334,3
0.08465564250946045,4
0.022707343101501465,6
-0.006618857383728027,5
-0.002003788948059082,4
-0.08548295497894287,5
0.008012533187866211,8
0.13939344882965088,4
-0.0008255243301391602,5
-0.00243532657623291,5
0.005776047706604004,6
-0.005104780197143555,5
0.016771674156188965,6
0.00025141239166259766,5
-0.0033948421478271484,6
0.01668679714202881,5
0.0006285905838012695,8
-0.012298583984375,5
0.06688475608825684,4
0.001909494400024414,6
-0.025122404098510742,5
0.004427194595336914,4
-0.007481217384338379,4
-0.008933544158935547,7
-0.18548870086669922,5
0.0063631534576416016,6
0.01479637622833252,5
-0.0050487518310546875,5
-0.0006010532379150391,4
-0.0029720067977905273,4
0.07491719722747803,7
0.0005514621734619141,5
-0.07426822185516357,6
0.04132342338562012,7
-0.026511430740356445,8
0.0913856029510498,2
-0.014582514762878418,6
-0.018368005752563477,7
0.10077071189880371,2
-0.0423504114151001,3
0.047040581703186035,4
0.00703275203704834,7
-0.0040187835693359375,6
-0.003605365753173828,3
-0.0068514347076416016,7
-0.06207883358001709,4
-0.0409008264541626,7
0.08286523818969727,6
-0.010335683822631836,5
-0.005106210708618164,2
-0.00018537044525146484,5
0.005358695983886719,7
0.21387231349945068,4
0.001186966896057129,5
0.001766800880432129,4
-0.02667713165283203,4
0.00028824806213378906,5
0.04903554916381836,4
-0.008881449699401855,6
-0.0014712810516357422,4
0.007447004318237305,6
0.0008778572082519531,4
0.013859152793884277,8
-0.14613664150238037,3
0.00531458854675293,5
0.0008208751678466797,5
-0.00590968132019043,5
0.050003886222839355,7
-0.013924360275268555,7
0.008764266967773438,6
-0.00960695743560791,5
-0.00527644157409668,5
0.004130363464355469,7
-0.0007332563400268555,4
0.00010704994201660156,3
-0.006077170372009277,5
0.0036814212799072266,5
0.15271472930908203,4
0.014122724533081055,7
0.005166172981262207,8
0.006592512130737305,8
0.0003619194030761719,6
0.006277799606323242,6
0.01203608512878418,6
0.04385256767272949,4
0.004974484443664551,7
-0.042816758155822754,5
0.00030171871185302734,4
-0.023703932762145996,5
0.02528977394104004,5
0.00023925304412841797,3
-0.00048041343688964844,3
-0.006090879440307617,5
-0.10175824165344238,3
0.003037571907043457,4
-0.007083296775817871,6
0.003000974655151367,6
-0.00033736228942871094,8
-0.027019619941711426,5
-0.02767622470855713,3
0.018339157104492188,3
-0.05707967281341553,5
-0.011589288711547852,5
-0.00036025047302246094,5
-0.06485927104949951,8
0.0004898309707641602,3
0.09022855758666992,7
0.018604159355163574,8
-0.12541306018829346,3
-0.002886176109313965,6
-0.004350066184997559,8
0.1850043535232544,4
0.09269130229949951,2
6.985664367675781e-05,4
-0.0053768157958984375,4
-0.0012824535369873047,7
0.0014053583145141602,5
0.0004649162292480469,5
0.014228105545043945,4
0.0009601116180419922,4
-0.008254289627075195,5
0.00610196590423584,5
-0.0012013912200927734,6
0.0020940303802490234,3
-0.004490971565246582,7
-0.01783764362335205,5
0.00599825382232666,7
-0.003506779670715332,4
-9.584426879882812e-05,4
-0.007264256477355957,5
-0.20207345485687256,3
0.0018509626388549805,6
-0.01269543170928955,5
0.025925159454345703,4
0.13250982761383057,2
0.002696990966796875,5
0.0030596256256103516,6
0.027201533317565918,7
-0.0023682117462158203,5
-0.022407889366149902,6
-0.0008800029754638672,4
0.0003566741943359375,4
0.0009877681732177734,3
-0.00452876091003418,5
0.004196047782897949,5
0.008699297904968262,6
0.004859328269958496,7
0.16297364234924316,2
-0.03327524662017822,8
0.004252076148986816,5
0.003802776336669922,5
0.3438432216644287,4
-0.03028130531311035,5
0.0026235580444335938,4
0.09498703479766846,4
-0.006314396858215332,5
-0.2397834062576294,5
0.01813030242919922,4
0.030022859573364258,6
-0.004208207130432129,6
-0.007285356521606445,5
-0.04326677322387695,3
0.001977086067199707,6
-0.006108760833740234,6
-0.024602651596069336,3
0.011396527290344238,5
-0.012622475624084473,7
-0.05636858940124512,3
-0.004065394401550293,5
-0.018073678016662598,5
-0.0010482072830200195,4
-0.007888078689575195,8
-0.00024020671844482422,3
-0.005841970443725586,7
-0.015063047409057617,3
0.000544428825378418,5
-0.0011420249938964844,8
0.0023027658462524414,4
-0.008309364318847656,5
-0.013602018356323242,5
-0.0296553373336792,3
0.1409999132156372,2
0.005906343460083008,6
0.03141629695892334,7
-0.006177306175231934,5
0.04998373985290527,7
-0.01781439781188965,4
0.02446770668029785,5
-0.026688098907470703,6
0.009702205657958984,5
0.01291811466217041,6
0.00668942928314209,4
-0.001237630844116211,6
0.003573179244995117,4
0.006975889205932617,4
0.011993765830993652,3
-0.0007549524307250977,5
0.03954625129699707,4
-0.004369139671325684,5
-0.005337238311767578,5
0.010035514831542969,5
0.00476229190826416,7
0.0010634660720825195,5
0.04369068145751953,2
-0.0050743818283081055,6
-0.04415476322174072,5
0.012328028678894043,5
0.01106405258178711,7
-0.004288911819458008,7
