run_id,instance_id,approximation,budget,index,max_order,min_order,Precision@10,Precision@5,KendallTau,KendallTau@10,KendallTau@50,MSE,MAE,SSE,SAE,NonTrivialMSE,NonTrivialMAE,NonTrivialSSE,NonTrivialSAE,MSE@10,MAE@10,SSE@10,SAE@10,MSE@5,MAE@5,SSE@5,SAE@5
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_Mutagenicity_2_16_31_10_True_5214_Moebius_31_1.interaction_values,GAT_Mutagenicity_2_16,GraphSHAPIQ,5214,k-SII,2,0,1.0,1.0,1.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_Mutagenicity_2_16_31_1_True_62_Moebius_31_1.interaction_values,GAT_Mutagenicity_2_16,GraphSHAPIQ,62,k-SII,2,0,0.0,0.0,0.15580580255727913,-0.06666666666666667,0.08571428571428572,0.0030947584227315876,0.026107705063088276,1.538094936097599,12.975529416354874,0.0064087289004066605,0.054064705901478674,1.5380949360975986,12.975529416354881,0.0032624167184996623,0.04898634266876981,0.032624167184996625,0.4898634266876981,0.0028820789714882576,0.04391227212690168,0.014410394857441288,0.2195613606345084
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_Mutagenicity_2_16_31_2_True_271_Moebius_31_1.interaction_values,GAT_Mutagenicity_2_16,GraphSHAPIQ,271,k-SII,2,0,0.0,0.0,0.18903745050950865,0.06666666666666667,0.16081632653061226,0.0035063138191379736,0.027394087368107313,1.742637968111573,13.614861421949335,0.007260991533798224,0.0567285892581222,1.7426379681115738,13.614861421949328,0.0034111156758971166,0.04864857753709192,0.03411115675897117,0.4864857753709192,0.003112326120684552,0.04703101905092357,0.015561630603422761,0.23515509525461786
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_Mutagenicity_2_16_31_3_True_942_Moebius_31_1.interaction_values,GAT_Mutagenicity_2_16,GraphSHAPIQ,942,k-SII,2,0,0.6,0.8,0.27190562731226064,0.19999999999999998,0.018775510204081632,7.519546715348529e-05,0.004236666327844176,0.037372147175282186,2.1056231649385557,0.0001557172798970092,0.008773429853910641,0.03737214717528221,2.105623164938554,0.00010221743149396733,0.00931967667052672,0.0010221743149396733,0.09319676670526719,0.00010700635633853686,0.009304574439449912,0.0005350317816926843,0.04652287219724956
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_Mutagenicity_2_16_31_4_True_2162_Moebius_31_1.interaction_values,GAT_Mutagenicity_2_16,GraphSHAPIQ,2162,k-SII,2,0,0.8,0.8,0.36614850392678655,-0.15555555555555553,0.1363265306122449,1.4766351751409625e-05,0.001805181904733972,0.007338876820450584,0.8971754066527842,3.057865341854411e-05,0.003738230861053267,0.007338876820450587,0.8971754066527841,8.516109108869627e-05,0.006810683353789279,0.0008516109108869627,0.06810683353789279,0.0001301848726646672,0.007882343454966457,0.000650924363323336,0.03941171727483229
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_Mutagenicity_2_16_31_5_True_3551_Moebius_31_1.interaction_values,GAT_Mutagenicity_2_16,GraphSHAPIQ,3551,k-SII,2,0,0.9,1.0,0.40677938599337965,0.5555555555555555,0.22612244897959186,1.6022586913229032e-06,0.0006093444771031252,0.0007963225695874829,0.30284420512025323,3.3180107066145126e-06,0.0012618508546677213,0.000796322569587483,0.3028442051202531,1.4269887333033174e-06,0.0011297392738716758,1.4269887333033173e-05,0.011297392738716758,1.9977165606653265e-06,0.0013897801155135752,9.988582803326632e-06,0.006948900577567876
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_Mutagenicity_2_16_31_6_True_4556_Moebius_31_1.interaction_values,GAT_Mutagenicity_2_16,GraphSHAPIQ,4556,k-SII,2,0,1.0,1.0,0.4313948205361199,0.4222222222222222,0.3893877551020408,7.434231137323489e-07,0.00043340320139576146,0.00036948128752497736,0.21540139109369344,1.5395053646874056e-06,0.0008975057962237229,0.00036948128752497736,0.2154013910936935,5.988492540153454e-07,0.0006356172500148784,5.988492540153454e-06,0.006356172500148784,4.7256813828001816e-07,0.0005602338720881866,2.362840691400091e-06,0.0028011693604409332
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_Mutagenicity_2_16_31_7_True_5040_Moebius_31_1.interaction_values,GAT_Mutagenicity_2_16,GraphSHAPIQ,5040,k-SII,2,0,0.9,1.0,0.4855260595833063,0.5555555555555555,0.6130612244897958,8.304697626997154e-08,0.00010418095845598325,4.127434720617586e-05,0.05177793635262368,1.7197644669239947e-07,0.00021574140146926523,4.127434720617587e-05,0.051777936352623656,6.478631195551558e-08,0.00019581840388357697,6.478631195551558e-07,0.0019581840388357696,9.188193015561668e-08,0.0002113029076939485,4.594096507780834e-07,0.0010565145384697425
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_Mutagenicity_2_16_31_8_True_5184_Moebius_31_1.interaction_values,GAT_Mutagenicity_2_16,GraphSHAPIQ,5184,k-SII,2,0,1.0,1.0,0.6387031868631141,0.8222222222222221,0.756734693877551,2.16475750787334e-08,5.3157061904755525e-05,1.07588448141305e-05,0.026419059766663495,4.482852005887707e-08,0.00011007941569443124,1.0758844814130498e-05,0.026419059766663498,1.1413294937492693e-08,8.8677000668317e-05,1.1413294937492693e-07,0.0008867700066831699,1.0748240633567026e-08,7.905518015226265e-05,5.374120316783513e-08,0.00039527590076131325
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_Mutagenicity_2_16_31_9_True_5214_Moebius_31_1.interaction_values,GAT_Mutagenicity_2_16,GraphSHAPIQ,5214,k-SII,2,0,1.0,1.0,0.9854936068021029,0.9999999999999999,1.0,1.650607216294707e-13,1.117137356306184e-07,8.203517864984695e-11,5.552172660841734e-05,3.4181324437436227e-13,2.3134052753507226e-07,8.203517864984695e-11,5.552172660841734e-05,7.028901904932243e-13,3.838539123543483e-07,7.028901904932243e-12,3.838539123543483e-06,1.4057803809864486e-12,7.677078247073088e-07,7.028901904932243e-12,3.838539123536544e-06
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_Mutagenicity_2_20_38_10_True_6526_Moebius_38_1.interaction_values,GAT_Mutagenicity_2_20,GraphSHAPIQ,6526,k-SII,2,0,1.0,1.0,0.9999999999999998,0.9999999999999999,1.0,5.048448794438783e-15,1.686923908729982e-08,3.745949005473577e-12,1.2516975402776466e-05,1.2917065536115788e-14,4.316198414750505e-08,3.7459490054735785e-12,1.2516975402776466e-05,3.1334934646325586e-15,2.5033950805386506e-08,3.1334934646325584e-14,2.5033950805386507e-07,0.0,0.0,0.0,0.0
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_Mutagenicity_2_20_38_11_True_6526_Moebius_38_1.interaction_values,GAT_Mutagenicity_2_20,GraphSHAPIQ,6526,k-SII,2,0,1.0,1.0,0.9999999999999998,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\1_Workspaces\1_Phd_Projects\GraphSHAP-IQ\graph_shapiq_experiments\..\results\approximation\GraphSHAPIQ\GAT_Mutagenicity_2_20_38_1_True_73_Moebius_38_1.interaction_values,GAT_Mutagenicity_2_20,GraphSHAPIQ,73,k-SII,2,0,0.0,0.0,0.25537355726034966,-0.06666666666666667,0.2,0.001283463449427971,0.014651337353789097,0.9523298794755545,10.87129231651151,0.0032838961361226016,0.03748721488452245,0.9523298794755545,10.87129231651151,0.0044590016126325035,0.05887378959546961,0.04459001612632504,0.5887378959546961,0.0025722628393881663,0.0476838605957372,0.01286131419694083,0.238419302978686
