,budget,budget_upper_bound,max_neighborhood_size,n_players
0,17408,False,3,17
1,8192,False,3,13
2,8192,False,3,13
3,164864,False,3,19
4,2048,False,3,11
5,377856,False,3,28
6,7680,False,3,16
7,16384,False,3,20
8,4096,False,3,12
9,13824,False,3,17
10,40960,False,3,17
11,139264,False,3,20
12,137856,False,3,22
13,8192,False,3,13
14,106496,False,3,19
15,332800,False,3,22
16,2048,False,3,11
17,27648,False,3,17
18,5120,False,3,13
19,14848,False,3,18
20,9472,False,3,18
21,13824,False,3,17
22,108032,False,3,23
23,841664,False,3,27
24,13824,False,3,17
25,8192,False,3,13
26,172544,False,3,23
27,13824,False,3,17
28,111232,False,3,23
29,83712,False,3,23
30,357376,False,3,22
31,46080,False,3,24
32,19968,False,3,23
33,5120,False,3,13
34,13824,False,3,17
35,9984,False,3,14
36,3328,False,3,17
37,4352,False,3,15
38,16256,False,3,15
39,8192,False,3,13
40,13824,False,3,17
41,5120,False,3,13
42,65152,False,3,19
43,17408,False,3,17
44,1792,False,3,12
45,172544,False,3,23
46,72960,False,3,22
47,13824,False,3,17
48,18944,False,3,20
49,28672,False,3,16
50,565184,False,3,26
51,650688,False,3,26
52,16896,False,3,19
53,18688,False,3,19
54,10240,False,3,14
55,13824,False,3,17
56,29952,False,3,21
57,226816,False,3,25
58,161792,False,3,23
59,84608,False,3,19
60,13824,False,3,17
61,2048,False,3,11
62,4352,False,3,23
63,33792,False,3,20
64,22144,False,3,16
65,8704,False,3,16
66,298240,False,3,20
67,172544,False,3,23
68,42496,False,3,19
69,10240,False,3,14
70,773056,False,3,26
71,11776,False,3,16
72,22528,False,3,16
73,69888,False,3,23
74,5632,False,3,18
75,1024,False,3,10
76,13312,False,3,16
77,7424,False,3,16
78,13824,False,3,17
79,111616,False,3,19
80,4096,False,3,12
81,450048,False,3,25
82,11776,False,3,16
83,1280,False,3,11
84,162048,False,3,23
85,98560,False,3,23
86,16896,False,3,16
87,1792,False,3,12
88,8192,False,3,13
89,475072,False,3,23
90,193536,False,3,25
91,61056,False,3,19
92,267200,False,3,23
93,115712,False,3,19
94,45056,False,3,19
95,270848,False,3,25
96,14848,False,3,18
97,8192,False,3,13
98,22016,False,3,15
99,10240,False,3,16
100,267200,False,3,23
101,299264,False,3,26
102,61056,False,3,19
103,475072,False,3,23
104,40960,False,3,17
105,198912,False,3,20
106,258944,False,3,25
107,78848,False,3,19
108,560064,False,3,28
109,329728,False,3,24
110,1280,False,3,11
111,20480,False,3,15
112,8192,False,3,13
113,7424,False,3,16
114,4096,False,3,12
115,1024,False,3,10
116,35840,False,3,21
117,172544,False,3,23
118,71680,False,3,21
119,5120,False,3,13
120,388736,False,3,25
121,86528,False,3,21
122,12800,False,3,17
123,2048,False,3,11
124,61056,False,3,19
125,31744,False,3,20
126,23552,False,3,21
127,32768,False,3,15
128,10240,False,3,14
129,2048,False,3,11
130,4608,False,3,19
131,2048,False,3,11
132,40960,False,3,21
133,72960,False,3,22
134,2048,False,3,11
135,175872,False,3,20
136,167168,False,3,22
137,5120,False,3,13
138,2048,False,3,11
139,65536,False,3,16
140,2048,False,3,11
141,24576,False,3,20
142,4096,False,3,12
143,2048,False,3,11
144,6400,False,3,16
145,4864,False,3,16
146,5120,False,3,13
147,20480,False,3,15
148,18944,False,3,20
149,4096,False,3,12
150,4096,False,3,12
151,96512,False,3,22
152,32768,False,3,15
153,3328,False,3,12
154,10240,False,3,14
155,4096,False,3,12
156,139264,False,3,20
157,16384,False,3,20
158,139264,False,3,20
159,11392,False,3,14
160,565184,False,3,26
161,33792,False,3,24
162,72960,False,3,22
163,213504,False,3,22
164,52224,False,3,19
165,200704,False,3,23
166,163840,False,3,22
167,1280,False,3,11
168,8192,False,3,13
169,26624,False,3,17
170,81920,False,3,24
171,4096,False,3,12
172,19712,False,3,21
173,93184,False,3,22
174,63168,False,3,22
175,4096,False,3,12
176,48640,False,3,20
177,8192,False,3,13
178,5632,False,3,22
179,784320,False,3,28
180,2048,False,3,11
181,16384,False,3,14
182,163840,False,3,22
183,152576,False,3,22
184,8192,False,3,13
185,4096,False,3,12
186,91072,False,3,21
187,16896,False,3,16
