,10,16,18,20,22,23,24,25,31,32,33,40,41,45,49,50,52,53,56,58,59,63,64,65,67,68,69,70,71,72,73,82,89,92,95,98,99,107,108,111,112,114,116,118,119,120,123,125,134,135,137,146,151,152,154,159,160,162,165,168,169,171,178,179,180,181,190,193,195,198,199,204,207,208,212,213,217,218,222,223,224,228,230,232,233,234,237,238,241,244,247,250,254,256,257,261,262,263,264,265
0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,1.0
2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,1.0
3,0.5,1.0,0.5,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.5,0.75,1.0,0.75,0.75,1.0,1.0,1.0,1.0,0.75,0.25,0.75,1.0,0.75,0.75,0.75,0.75,0.75,1.0,0.5,1.0,1.0,0.75,1.0,1.0,0.5,0.5,0.75,1.0,0.75,1.0,1.0,0.75,1.0,0.75,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.75,1.0,0.75,0.25,1.0,0.75,1.0,1.0,0.25,0.75,1.0,0.75,1.0,0.75,1.0,0.75,0.75,1.0,0.75,1.0,0.75,1.0,0.75,0.75,1.0,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.75,1.0,1.0,1.0
4,0.8,0.8,0.6,0.8,0.8,0.8,1.0,1.0,0.8,0.8,1.0,0.6,1.0,1.0,0.8,0.8,1.0,0.8,0.8,0.8,0.6,0.6,0.6,0.8,1.0,0.6,0.8,1.0,1.0,0.8,0.4,0.8,1.0,0.8,0.8,0.8,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6,1.0,0.8,0.8,1.0,0.8,1.0,0.8,1.0,0.6,1.0,0.8,0.8,0.8,0.8,0.8,1.0,1.0,0.8,1.0,0.6,0.8,0.8,1.0,0.8,0.4,0.6,1.0,0.6,1.0,1.0,0.8,0.8,0.8,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.8,0.8,0.4,1.0,0.8,0.8,0.8
5,1.0,0.8333333333333334,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,1.0,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.5,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,1.0,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,0.8333333333333334,0.5,1.0,1.0,0.8333333333333334,1.0,0.5,0.5,1.0,0.6666666666666666,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5,1.0,0.8333333333333334,0.6666666666666666,0.8333333333333334
6,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.8571428571428571,1.0,1.0,0.5714285714285714,0.7142857142857143,1.0,0.7142857142857143,1.0,0.8571428571428571,1.0,0.7142857142857143,1.0,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.7142857142857143,1.0,1.0,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,1.0,0.7142857142857143,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,1.0,0.8571428571428571,1.0,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.42857142857142855,0.42857142857142855,1.0,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.8571428571428571,1.0,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.42857142857142855,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571
7,0.875,0.875,0.5,0.75,0.875,0.875,1.0,0.875,0.75,0.875,1.0,0.875,0.875,1.0,0.875,0.875,0.875,0.875,0.5,0.875,0.75,0.5,0.875,0.75,0.875,0.875,0.75,0.875,0.75,1.0,0.375,0.625,0.875,1.0,0.875,1.0,0.5,0.75,0.75,0.875,0.625,0.75,0.625,1.0,0.75,0.75,0.625,0.75,1.0,0.625,0.625,1.0,1.0,1.0,1.0,0.875,0.625,1.0,0.875,1.0,0.75,1.0,0.625,0.75,0.875,0.875,1.0,1.0,0.75,0.875,0.375,0.375,0.875,0.625,1.0,0.875,0.75,0.75,1.0,0.75,0.875,1.0,0.875,0.625,0.875,0.875,0.625,0.875,0.75,0.75,1.0,0.375,0.625,1.0,1.0,0.375,0.875,0.75,0.875,0.75
8,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,1.0,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,0.8888888888888888,1.0,0.8888888888888888,1.0,0.5555555555555556,0.8888888888888888,0.8888888888888888,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.6666666666666666,1.0,0.4444444444444444,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.6666666666666666,1.0,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,1.0,0.7777777777777778,1.0,0.8888888888888888,1.0,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.8888888888888888,0.5555555555555556,1.0,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.6666666666666666,1.0,1.0,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.8888888888888888,0.4444444444444444,0.6666666666666666,1.0,0.8888888888888888,0.5555555555555556,1.0,0.6666666666666666,0.8888888888888888,0.7777777777777778
