,budget,budget_upper_bound,max_neighborhood_size,n_players
0,367599616,True,4,37
1,8388608,True,4,23
2,638976,False,4,25
3,376832,False,4,24
4,2490368,False,4,23
5,950272,False,4,24
6,67108864,True,4,26
7,328767595520,True,4,88
8,98304,False,4,23
9,141312,False,4,32
10,16,False,4,4
11,16384,False,4,14
12,573440,False,4,42
13,499712,False,4,41
14,419840,False,4,36
15,160041106063360,True,4,55
16,123730132992,True,4,40
17,31271387136,True,4,38
18,4,False,4,2
19,51366400,True,4,35
20,78778368,True,4,42
21,73515008,True,4,41
22,44048384,True,4,39
23,86777856,True,4,42
24,59686912,True,4,41
25,69160960,True,4,40
26,36738048,True,4,37
27,8388608,True,4,23
28,4194304,False,4,22
29,1376256,False,4,34
30,5150130176,True,4,38
31,4687831040,True,4,38
32,1314701312,True,4,39
33,256,False,4,8
34,425984,False,4,23
35,822845440,True,4,42
36,621322240,True,4,42
37,125,False,4,100
38,458752,False,4,24
39,16777216,True,4,24
40,11353767936,True,4,47
41,2291574784,True,4,45
42,1770727424,True,4,45
43,1770727424,True,4,45
44,3268651008,True,4,46
45,1788397568,True,4,44
46,167936,False,4,30
47,516096,False,4,32
48,827392,False,4,33
49,512,False,4,9
50,134217728,True,4,27
51,126651904,True,4,39
52,65536,False,4,16
53,262144,False,4,18
54,128,False,4,7
55,262144,False,4,18
56,1024,False,4,10
57,2097152,False,4,21
58,262144,False,4,18
59,1024,False,4,10
60,512,False,4,9
61,796672,False,4,39
62,149504,False,4,33
63,147456,False,4,29
64,73728,False,4,24
65,225280,False,4,25
66,237568,False,4,30
67,158005248,True,4,38
68,4882432,False,4,28
69,548864,False,4,28
70,57440935936,True,4,38
71,397312,False,4,40
72,109154304,True,4,40
73,215328768,True,4,42
74,88064,False,4,20
75,122880,False,4,19
76,65536,False,4,16
77,45056,False,4,17
78,1048576,False,4,20
79,262144,False,4,18
80,92717056,True,4,33
81,278528,False,4,23
82,172032,False,4,23
83,2932736,False,4,35
84,2236416,False,4,33
85,868352,False,4,39
86,1159168,False,4,40
87,24110596096,True,4,38
88,817741824,True,4,40
89,323584,False,4,38
90,55113728,True,4,37
91,96107520,True,4,36
92,192512,False,4,34
93,13631488,False,4,34
94,14417920,False,4,32
95,262144,False,4,18
96,163839,False,4,32
97,1178195968,True,4,34
98,140910592,True,4,30
99,32,False,4,5
100,1103413248,True,4,45
101,577880064,True,4,42
102,16966354731008,True,4,59
103,56651776,True,4,32
104,78899200,True,4,33
105,131072,False,4,17
106,61771776,True,4,39
107,8912896,False,4,38
108,6029312,False,4,35
109,65536,False,4,16
