,budget,budget_upper_bound,max_neighborhood_size,n_players
0,11264,False,3,25
1,12032,False,3,17
2,111104,False,3,22
3,2752,False,3,20
4,18688,False,3,23
5,608768,False,3,23
6,4096,False,3,21
7,11776,False,3,24
8,54400,False,3,24
9,19456,False,3,24
10,3520,False,3,21
11,8960,False,3,21
12,20992,False,3,25
13,20736,False,3,16
14,6400,False,3,16
15,5888,False,3,23
16,31232,False,3,25
17,16640,False,3,25
18,36864,False,3,21
19,17920,False,3,23
20,37376,False,3,24
21,11520,False,3,20
22,6272,False,3,21
23,12736,False,3,24
24,34048,False,3,24
25,9600,False,3,22
26,8448,False,3,22
27,11136,False,3,22
28,155840,False,3,25
29,3328,False,3,17
30,18432,False,3,24
31,5632,False,3,16
32,6528,False,3,22
33,21760,False,3,22
34,5504,False,3,25
35,23808,False,3,24
36,9152,False,3,20
37,13056,False,3,25
38,2304,False,3,17
39,4864,False,3,18
40,31232,False,3,25
41,6528,False,3,24
42,25088,False,3,18
43,19968,False,3,24
44,2944,False,3,18
45,9216,False,3,14
46,161792,False,3,21
47,20736,False,3,23
48,107520,False,3,21
49,8576,False,3,21
50,6656,False,3,15
51,10880,False,3,24
52,5120,False,3,13
53,13056,False,3,24
54,6784,False,3,15
55,8960,False,3,18
56,18176,False,3,25
57,21504,False,3,24
58,32256,False,3,23
59,28160,False,3,24
60,20736,False,3,25
61,12032,False,3,23
62,23040,False,3,21
63,45312,False,3,24
64,5824,False,3,23
65,10496,False,3,20
66,22912,False,3,24
67,12416,False,3,21
68,12544,False,3,23
69,12288,False,3,23
70,17664,False,3,23
71,14336,False,3,15
72,40448,False,3,24
73,6144,False,3,20
74,19968,False,3,25
75,24576,False,3,25
76,5888,False,3,21
77,63104,False,3,25
78,10496,False,3,23
79,3008,False,3,18
80,14848,False,3,24
81,14592,False,3,24
82,24320,False,3,23
83,54528,False,3,22
84,10240,False,3,24
85,10240,False,3,14
86,7616,False,3,24
87,12544,False,3,21
88,19456,False,3,18
89,22784,False,3,22
90,35328,False,3,25
91,1152,False,3,12
92,15360,False,3,25
93,2752,False,3,18
94,70656,False,3,24
95,8192,False,3,23
96,9984,False,3,20
97,4608,False,3,20
98,7936,False,3,21
99,25600,False,3,20
100,9728,False,3,17
101,6848,False,3,24
102,8832,False,3,25
103,8192,False,3,19
104,16896,False,3,25
105,5824,False,3,20
106,33408,False,3,25
107,3200,False,3,24
108,8192,False,3,17
109,26880,False,3,19
110,41984,False,3,21
111,25344,False,3,23
112,4480,False,3,20
113,20992,False,3,24
114,16896,False,3,22
115,10112,False,3,24
116,7936,False,3,20
117,11264,False,3,23
118,9984,False,3,25
119,11776,False,3,16
120,8896,False,3,23
121,5248,False,3,21
122,5888,False,3,19
123,6656,False,3,21
124,3968,False,3,20
125,2624,False,3,17
126,115136,False,3,23
127,8960,False,3,25
128,8064,False,3,21
129,10432,False,3,19
130,7168,False,3,14
131,5376,False,3,18
132,14848,False,3,21
133,7168,False,3,22
134,7936,False,3,20
135,3712,False,3,18
136,41216,False,3,22
137,13952,False,3,23
138,20736,False,3,22
139,5888,False,3,15
140,5184,False,3,21
141,19712,False,3,23
142,18432,False,3,24
143,9856,False,3,22
144,5632,False,3,18
145,8192,False,3,13
146,7680,False,3,18
147,10752,False,3,20
148,17920,False,3,24
149,8832,False,3,20
150,7552,False,3,19
151,7232,False,3,25
152,8704,False,3,24
153,3840,False,3,20
154,28672,False,3,21
155,182528,False,3,25
156,7424,False,3,25
157,2048,False,3,11
158,6720,False,3,24
159,10496,False,3,19
160,9216,False,3,20
161,1920,False,3,16
162,15872,False,3,25
163,4096,False,3,12
164,13952,False,3,24
165,49152,False,3,23
166,7552,False,3,24
167,19456,False,3,25
168,10432,False,3,24
169,18432,False,3,21
170,86016,False,3,24
171,26624,False,3,25
172,12032,False,3,25
173,7424,False,3,23
174,7936,False,3,21
175,11392,False,3,23
176,2304,False,3,15
177,43776,False,3,23
178,21760,False,3,24
179,17920,False,3,25
180,5376,False,3,17
181,8704,False,3,20
182,9216,False,3,21
183,5120,False,3,18
184,11776,False,3,22
185,85632,False,3,22
186,18816,False,3,24
187,14848,False,3,23
188,101120,False,3,25
189,5760,False,3,23
190,10752,False,3,24
191,9728,False,3,25
192,12032,False,3,23
193,25600,False,3,22
