,budget,budget_upper_bound,max_neighborhood_size,n_players
0,97,False,1,16
1,726,False,1,72
2,96,False,1,14
3,275,False,1,36
4,343,False,1,41
5,65,False,1,11
6,278,False,1,35
7,60,False,1,8
8,396,False,1,46
9,425,False,1,50
10,186,False,1,28
11,124,False,1,16
12,84,False,1,12
13,320,False,1,42
14,413,False,1,56
15,137,False,1,17
16,194,False,1,31
17,85,False,1,14
18,184,False,1,26
19,100,False,1,13
20,254,False,1,38
21,331,False,1,39
22,159,False,1,24
23,149,False,1,22
24,145,False,1,21
25,251,False,1,33
26,248,False,1,30
27,400,False,1,48
28,104,False,1,14
29,196,False,1,24
30,242,False,1,32
31,175,False,1,26
32,234,False,1,34
33,138,False,1,20
34,303,False,1,41
35,84,False,1,10
36,117,False,1,18
37,516,False,1,62
38,774,False,1,165
39,68,False,1,11
40,185,False,1,24
41,202,False,1,29
42,248,False,1,35
43,129,False,1,18
44,117,False,1,18
45,170,False,1,27
46,337,False,1,42
47,165,False,1,22
48,129,False,1,18
49,223,False,1,30
50,137,False,1,20
51,101,False,1,17
52,185,False,1,24
53,201,False,1,27
54,811,False,1,94
55,172,False,1,25
56,223,False,1,34
57,380,False,1,44
58,256,False,1,37
59,192,False,1,26
60,114,False,1,18
61,390,False,1,45
62,310,False,1,44
63,243,False,1,35
64,186,False,1,31
65,153,False,1,22
66,423,False,1,47
67,197,False,1,26
68,181,False,1,26
69,174,False,1,23
70,194,False,1,29
71,199,False,1,30
72,142,False,1,22
73,245,False,1,35
74,130,False,1,17
75,278,False,1,38
76,232,False,1,27
77,399,False,1,48
78,265,False,1,29
79,225,False,1,31
80,235,False,1,31
81,73,False,1,12
82,196,False,1,28
83,278,False,1,34
84,189,False,1,25
85,151,False,1,19
86,76,False,1,11
87,620,False,1,64
88,271,False,1,36
89,284,False,1,39
90,98,False,1,15
91,317,False,1,40
92,176,False,1,23
93,400,False,1,53
94,256,False,1,30
95,216,False,1,32
96,104,False,1,14
97,48,False,1,8
98,171,False,1,26
99,175,False,1,26
100,101,False,1,14
101,441,False,1,47
102,108,False,1,14
103,285,False,1,39
104,716,False,1,73
105,640,False,1,68
106,236,False,1,28
107,174,False,1,26
108,145,False,1,23
109,384,False,1,44
110,97,False,1,16
111,216,False,1,27
112,184,False,1,28
113,76,False,1,13
114,216,False,1,28
115,392,False,1,43
116,184,False,1,23
117,117,False,1,18
118,227,False,1,35
119,178,False,1,25
120,138,False,1,20
121,369,False,1,42
122,280,False,1,37
123,146,False,1,24
124,337,False,1,44
125,231,False,1,32
126,193,False,1,22
127,445,False,1,57
128,125,False,1,19
129,169,False,1,18
130,237,False,1,31
131,648,False,1,69
132,190,False,1,24
133,663,False,1,106
134,145,False,1,23
135,188,False,1,27
136,101,False,1,15
137,162,False,1,22
138,411,False,1,55
139,97,False,1,16
140,215,False,1,30
141,469,False,1,60
142,438,False,1,58
143,289,False,1,38
144,437,False,1,57
145,384,False,1,60
146,213,False,1,29
147,112,False,1,17
148,435,False,1,57
149,244,False,1,26
150,265,False,1,35
151,206,False,1,31
152,183,False,1,26
153,100,False,1,15
154,158,False,1,25
155,113,False,1,17
156,254,False,1,32
157,32,False,1,5
158,689,False,1,85
159,198,False,1,27
160,190,False,1,30
161,693,False,1,68
162,185,False,1,26
163,125,False,1,19
164,355,False,1,38
165,170,False,1,24
166,263,False,1,39
167,598,False,1,75
168,167,False,1,24
169,130,False,1,21
170,274,False,1,38
171,133,False,1,20
172,110,False,1,17
173,259,False,1,36
174,328,False,1,44
175,364,False,1,45
176,40,False,1,8
177,565,False,1,73
178,146,False,1,23
179,178,False,1,25
180,130,False,1,21
181,255,False,1,36
182,552,False,1,67
183,264,False,1,31
184,132,False,1,17
185,291,False,1,42
186,109,False,1,18
187,132,False,1,17
188,94,False,1,15
189,85,False,1,14
190,220,False,1,28
191,114,False,1,18
192,16,False,1,4
193,187,False,1,28
194,64,False,1,9
195,103,False,1,20
196,148,False,1,18
197,80,False,1,12
198,153,False,1,20
199,212,False,1,23
200,277,False,1,35
201,297,False,1,37
202,514,False,1,78
203,288,False,1,44
204,212,False,1,29
205,84,False,1,12
206,413,False,1,56
207,148,False,1,20
208,205,False,1,28
209,256,False,1,29
210,101,False,1,13
211,246,False,1,26
212,193,False,1,28
213,129,False,1,20
214,300,False,1,42
215,89,False,1,15
216,245,False,1,35
217,183,False,1,24
218,170,False,1,24
219,689,False,1,78
220,833,False,1,108
221,89,False,1,15
222,227,False,1,35
223,142,False,1,22
224,175,False,1,26
225,257,False,1,35
226,125,False,1,19
227,140,False,1,18
228,138,False,1,20
229,113,False,1,19
230,158,False,1,23
231,380,False,1,46
232,196,False,1,28
233,248,False,1,34
234,239,False,1,34
235,463,False,1,58
236,196,False,1,25
237,223,False,1,31
238,213,False,1,29
239,88,False,1,15
240,97,False,1,16
241,220,False,1,33
242,548,False,1,69
243,85,False,1,13
244,240,False,1,34
245,101,False,1,15
246,924,False,1,116
247,141,False,1,20
248,169,False,1,18
249,254,False,1,35
250,180,False,1,26
251,124,False,1,16
252,325,False,1,39
253,273,False,1,36
254,143,False,1,21
255,302,False,1,41
256,145,False,1,21
257,121,False,1,20
258,81,False,1,14
259,627,False,1,70
260,113,False,1,17
261,229,False,1,32
262,153,False,1,22
263,249,False,1,33
264,199,False,1,29
265,152,False,1,24
266,157,False,1,23
267,250,False,1,36
268,162,False,1,23
269,109,False,1,18
270,114,False,1,18
271,212,False,1,26
272,101,False,1,16
273,314,False,1,47
274,189,False,1,27
275,144,False,1,17
276,394,False,1,55
277,39,False,1,10
278,836,False,1,367
279,238,False,1,33
280,76,False,1,11
281,178,False,1,28
282,212,False,1,31
283,304,False,1,43
284,284,False,1,39
285,89,False,1,15
286,263,False,1,39
287,121,False,1,20
288,399,False,1,48
289,150,False,1,24
290,419,False,1,57
291,292,False,1,37
292,163,False,1,23
293,88,False,1,11
294,113,False,1,17
295,149,False,1,22
296,697,False,1,162
297,44,False,1,7
298,112,False,1,15
299,254,False,1,34
300,76,False,1,11
301,239,False,1,36
302,877,False,1,125
303,250,False,1,37
304,231,False,1,35
305,101,False,1,17
306,626,False,1,75
307,236,False,1,29
308,150,False,1,20
309,126,False,1,17
310,44,False,1,9
311,179,False,1,25
312,389,False,1,49
313,334,False,1,41
314,132,False,1,17
315,436,False,1,52
316,379,False,1,41
317,241,False,1,34
318,170,False,1,24
319,305,False,1,39
320,114,False,1,18
321,833,False,1,96
322,249,False,1,34
323,152,False,1,20
324,331,False,1,44
325,568,False,1,64
326,113,False,1,17
327,196,False,1,28
328,124,False,1,16
329,125,False,1,20
330,257,False,1,35
331,660,False,1,68
332,196,False,1,24
333,219,False,1,28
334,92,False,1,12
335,157,False,1,21
336,147,False,1,22
337,194,False,1,30
338,137,False,1,21
339,743,False,1,272
340,265,False,1,34
341,36,False,1,6
342,223,False,1,31
343,221,False,1,29
344,579,False,1,62
345,77,False,1,13
346,221,False,1,26
347,108,False,1,17
348,166,False,1,19
349,208,False,1,30
350,711,False,1,88
351,269,False,1,36
352,750,False,1,87
353,53,False,1,10
354,136,False,1,18
355,231,False,1,32
356,97,False,1,12
357,93,False,1,15
358,306,False,1,40
359,244,False,1,34
360,248,False,1,34
361,117,False,1,18
362,434,False,1,55
363,199,False,1,28
364,68,False,1,10
365,133,False,1,19
366,223,False,1,32
367,129,False,1,20
368,217,False,1,29
369,245,False,1,33
370,258,False,1,33
371,221,False,1,31
372,89,False,1,15
373,93,False,1,14
374,146,False,1,23
375,141,False,1,22
376,169,False,1,25
377,223,False,1,30
378,124,False,1,16
379,178,False,1,28
380,236,False,1,28
381,148,False,1,22
382,203,False,1,30
