,budget,budget_upper_bound,max_neighborhood_size,n_players
0,207,False,1,30
1,235,False,1,33
2,207,False,1,30
3,235,False,1,33
4,207,False,1,30
5,235,False,1,33
6,207,False,1,30
7,207,False,1,30
8,235,False,1,33
9,207,False,1,30
10,207,False,1,30
11,207,False,1,30
12,235,False,1,33
13,235,False,1,33
14,235,False,1,33
15,235,False,1,33
16,215,False,1,32
17,219,False,1,32
18,219,False,1,32
19,247,False,1,35
20,219,False,1,32
21,247,False,1,35
22,247,False,1,35
23,251,False,1,36
24,219,False,1,32
25,247,False,1,35
26,247,False,1,35
27,219,False,1,32
28,259,False,1,37
29,299,False,1,42
30,275,False,1,38
31,239,False,1,34
32,239,False,1,34
33,263,False,1,36
34,231,False,1,34
35,219,False,1,32
36,247,False,1,35
37,303,False,1,41
38,207,False,1,30
39,207,False,1,30
40,207,False,1,30
41,235,False,1,33
42,235,False,1,33
43,207,False,1,30
44,235,False,1,33
45,207,False,1,30
46,235,False,1,33
47,235,False,1,33
48,235,False,1,33
49,235,False,1,33
50,207,False,1,30
51,235,False,1,33
52,207,False,1,30
53,235,False,1,33
54,247,False,1,35
55,275,False,1,38
56,307,False,1,42
57,263,False,1,36
58,243,False,1,35
59,311,False,1,40
60,279,False,1,39
61,319,False,1,42
62,315,False,1,43
63,275,False,1,38
64,387,False,1,50
65,267,False,1,37
66,271,False,1,38
67,319,False,1,44
68,299,False,1,41
69,303,False,1,42
70,331,False,1,44
71,251,False,1,36
72,166,False,1,23
73,271,False,1,34
74,299,False,1,37
75,303,False,1,36
76,199,False,1,29
77,252,False,1,36
78,235,False,1,33
79,235,False,1,33
80,247,False,1,35
81,275,False,1,38
82,291,False,1,39
83,235,False,1,33
84,211,False,1,31
85,239,False,1,34
86,211,False,1,31
87,295,False,1,42
88,319,False,1,44
89,235,False,1,33
90,223,False,1,33
91,187,False,1,27
92,187,False,1,27
93,187,False,1,27
94,187,False,1,27
95,251,False,1,34
96,231,False,1,32
97,231,False,1,32
98,259,False,1,35
99,287,False,1,38
100,271,False,1,37
101,247,False,1,35
102,215,False,1,31
103,251,False,1,34
104,316,False,1,40
105,288,False,1,37
106,324,False,1,43
107,218,False,1,33
108,258,False,1,38
109,422,False,1,57
110,343,False,1,46
111,243,False,1,34
112,215,False,1,31
113,252,False,1,35
114,224,False,1,32
115,252,False,1,35
116,252,False,1,35
117,256,False,1,36
118,320,False,1,43
119,348,False,1,46
120,280,False,1,38
121,292,False,1,40
122,292,False,1,40
123,232,False,1,32
124,288,False,1,38
125,232,False,1,32
126,232,False,1,32
127,232,False,1,32
128,244,False,1,34
