,budget,budget_upper_bound,max_neighborhood_size,n_players
0,3909632,False,3,42
1,18432,False,3,27
2,1024,False,3,10
3,16777216,True,3,24
4,2048,False,3,11
5,4897547264,True,3,336
6,153459712,True,3,108
7,764186067456,True,3,154
8,10496,False,3,19
9,2048,False,3,11
10,9472,False,3,20
11,2396389376,True,3,52
12,29696,False,3,21
13,2650625,False,3,44
14,14080,False,3,20
15,33280,False,3,40
16,36864,False,3,23
17,48557822720,True,3,285
18,5035847168,True,3,56
19,14080,False,3,27
20,170479360,True,3,481
21,81664,False,3,54
22,3493048320,True,3,67
23,4096,False,3,12
24,88204544,True,3,36
25,1416996864,True,3,126
26,7520077184,True,3,98
27,412155904,True,3,39
28,105377792,True,3,53
29,733184,False,3,47
30,1957376,False,3,45
31,65536,False,3,16
32,849897984,True,3,58
33,16384,False,3,14
34,23296,False,3,27
35,11264,False,3,23
36,33792,False,3,38
37,2730599,False,3,45
38,137969664,True,3,33
39,1509906688,True,3,89
40,45056,False,3,50
41,7680,False,3,15
42,5564377088,True,3,101
43,14336,False,3,21
44,1531904,False,3,25
45,29440,False,3,32
46,2554026064,True,3,72
47,524288,False,3,19
48,540672,False,3,34
49,1116160,False,3,39
50,2048,False,3,11
51,215040,False,3,31
52,4067382144,True,3,180
53,5242880,False,3,23
54,26112,False,3,20
55,5533696,False,3,36
56,3360582656,True,3,57
57,39936,False,3,34
58,180224,False,3,19
59,395381760,True,3,43
60,622592,False,3,20
61,19712,False,3,23
62,1736704,False,3,28
63,249335054592,True,3,122
64,83968,False,3,22
65,5243874944,True,3,70
66,1695744,False,3,50
67,1024,False,3,10
68,204800,False,3,27
69,20992,False,3,26
70,66560,False,3,41
71,524288,False,3,19
72,2621440,False,3,22
73,4920547840,True,3,72
74,306950144,True,3,76
75,64,False,3,6
76,43359614910231888,True,3,620
77,10344634368,True,3,59
78,1792491520,True,3,38
79,19456,False,3,23
80,15872,False,3,21
81,52224,False,3,23
82,15360,False,3,31
83,65536,False,3,16
84,2490368,False,3,23
85,128,False,3,7
86,1933312,False,3,26
87,24574,False,3,38
88,14848,False,3,22
89,31744,False,3,25
90,1377974050816,True,3,170
91,11985444557072,True,3,186
92,6406144,False,3,58
93,16384,False,3,14
94,4096,False,3,12
95,32768,False,3,15
96,298885632,True,3,60
97,180224,False,3,22
98,67493888,True,3,88
99,174670848,True,3,33
100,170400896,True,3,50
101,3717476,False,3,60
102,31031296,True,3,54
103,421888,False,3,24
104,596992,False,3,38
105,2048,False,3,11
106,11781739265024,True,3,244
107,29151722496,True,3,80
108,2129920,False,3,22
109,20992,False,3,28
110,33792,False,3,23
111,92523258432,True,3,113
112,262144,False,3,18
113,278528,False,3,21
114,403456,False,3,37
