,budget,budget_upper_bound,max_neighborhood_size,n_players
0,81920,False,4,17
1,8192,False,4,13
2,8192,False,4,13
3,524288,False,4,19
4,2048,False,4,11
5,38047744,True,4,28
6,40960,False,4,16
7,122880,False,4,20
8,4096,False,4,12
9,81920,False,4,17
10,131072,False,4,17
11,1048576,False,4,20
12,2424832,False,4,22
13,8192,False,4,13
14,524288,False,4,19
15,4194304,False,4,22
16,2048,False,4,11
17,131072,False,4,17
18,8192,False,4,13
19,98304,False,4,18
20,53248,False,4,18
21,81920,False,4,17
22,1900544,False,4,23
23,66118656,True,4,27
24,81920,False,4,17
25,8192,False,4,13
26,2097152,False,4,23
27,81920,False,4,17
28,1409024,False,4,23
29,1155072,False,4,23
30,4194304,False,4,22
31,884736,False,4,24
32,180224,False,4,23
33,8192,False,4,13
34,81920,False,4,17
35,16384,False,4,14
36,17408,False,4,17
37,20480,False,4,15
38,32768,False,4,15
39,8192,False,4,13
40,81920,False,4,17
41,8192,False,4,13
42,524288,False,4,19
43,81920,False,4,17
44,4096,False,4,12
45,2097152,False,4,23
46,589824,False,4,22
47,81920,False,4,17
48,163840,False,4,20
49,65536,False,4,16
50,26181632,True,4,26
51,51204096,True,4,26
52,131072,False,4,19
53,143360,False,4,19
54,16384,False,4,14
55,81920,False,4,17
56,221184,False,4,21
57,4456448,False,4,25
58,4718592,False,4,23
59,524288,False,4,19
60,81920,False,4,17
61,2048,False,4,11
62,23040,False,4,23
63,262144,False,4,20
64,65536,False,4,16
65,40960,False,4,16
66,1048576,False,4,20
67,2097152,False,4,23
68,229376,False,4,19
69,16384,False,4,14
70,34590720,True,4,26
71,65536,False,4,16
72,65536,False,4,16
73,1064960,False,4,23
74,36864,False,4,18
75,1024,False,4,10
76,65536,False,4,16
77,40960,False,4,16
78,81920,False,4,17
79,524288,False,4,19
80,4096,False,4,12
81,24332288,True,4,25
82,65536,False,4,16
83,2048,False,4,11
84,3686400,False,4,23
85,1581056,False,4,23
86,65536,False,4,16
87,4096,False,4,12
88,8192,False,4,13
89,7098368,False,4,23
90,2834432,False,4,25
91,327680,False,4,19
92,5074944,False,4,23
93,524288,False,4,19
94,524288,False,4,19
95,13310976,True,4,25
96,98304,False,4,18
97,8192,False,4,13
98,32768,False,4,15
99,65536,False,4,16
100,5074944,False,4,23
101,6356992,False,4,26
102,327680,False,4,19
103,7098368,False,4,23
104,131072,False,4,17
105,1048576,False,4,20
106,15474176,True,4,25
107,524288,False,4,19
108,31696896,True,4,28
109,4587520,False,4,24
110,2048,False,4,11
111,32768,False,4,15
112,8192,False,4,13
113,40960,False,4,16
114,4096,False,4,12
115,1024,False,4,10
116,425984,False,4,21
117,2097152,False,4,23
118,720896,False,4,21
119,8192,False,4,13
120,7749632,False,4,25
121,1425408,False,4,21
122,81920,False,4,17
123,2048,False,4,11
124,327680,False,4,19
125,212992,False,4,20
126,278528,False,4,21
127,32768,False,4,15
128,16384,False,4,14
129,2048,False,4,11
130,32768,False,4,19
131,2048,False,4,11
132,471040,False,4,21
133,589824,False,4,22
134,2048,False,4,11
135,1048576,False,4,20
136,2719744,False,4,22
137,8192,False,4,13
138,2048,False,4,11
139,65536,False,4,16
140,2048,False,4,11
141,237568,False,4,20
142,4096,False,4,12
143,2048,False,4,11
144,28672,False,4,16
145,24576,False,4,16
146,8192,False,4,13
147,32768,False,4,15
148,147456,False,4,20
149,4096,False,4,12
150,4096,False,4,12
151,1835008,False,4,22
152,32768,False,4,15
153,4096,False,4,12
154,16384,False,4,14
155,4096,False,4,12
156,1048576,False,4,20
157,122880,False,4,20
158,1048576,False,4,20
159,16384,False,4,14
160,26181632,True,4,26
161,442368,False,4,24
162,589824,False,4,22
163,4194304,False,4,22
164,524288,False,4,19
165,3252224,False,4,23
166,1835008,False,4,22
167,2048,False,4,11
168,8192,False,4,13
169,131072,False,4,17
170,1179648,False,4,24
171,4096,False,4,12
172,184320,False,4,21
173,1048576,False,4,22
174,929792,False,4,22
175,4096,False,4,12
176,1048576,False,4,20
177,8192,False,4,13
178,37888,False,4,22
179,60798976,True,4,28
180,2048,False,4,11
181,16384,False,4,14
182,1835008,False,4,22
183,1835008,False,4,22
184,8192,False,4,13
185,4096,False,4,12
186,1273856,False,4,21
187,65536,False,4,16
