,budget,budget_upper_bound,max_neighborhood_size,n_players
0,379,False,1,47
1,73,False,1,11
2,36,False,1,9
3,57,False,1,10
4,94,False,1,16
5,44,False,1,9
6,66,False,1,11
7,62,False,1,10
8,72,False,1,17
9,40,False,1,9
10,513,False,1,77
11,53,False,1,11
12,49,False,1,11
13,41,False,1,8
14,110,False,1,20
15,80,False,1,11
16,97,False,1,11
17,49,False,1,9
18,451,False,1,65
19,84,False,1,12
20,62,False,1,11
21,61,False,1,11
22,45,False,1,9
23,68,False,1,10
24,12,False,1,4
25,74,False,1,12
26,78,False,1,11
27,130,False,1,20
28,44,False,1,9
29,57,False,1,12
30,53,False,1,10
31,44,False,1,10
32,58,False,1,11
33,49,False,1,10
34,66,False,1,9
35,123,False,1,20
36,57,False,1,11
37,40,False,1,10
38,46,False,1,8
39,69,False,1,12
40,53,False,1,10
41,77,False,1,12
42,122,False,1,19
43,306,False,1,51
44,42,False,1,9
45,36,False,1,9
46,65,False,1,12
47,77,False,1,12
48,53,False,1,10
49,66,False,1,11
50,66,False,1,11
51,44,False,1,10
52,56,False,1,9
53,85,False,1,12
54,61,False,1,12
55,78,False,1,11
56,242,False,1,35
57,62,False,1,11
58,230,False,1,36
59,68,False,1,11
60,37,False,1,7
61,73,False,1,12
62,4,False,1,2
63,362,False,1,56
64,56,False,1,10
65,45,False,1,8
66,56,False,1,10
67,48,False,1,8
68,167,False,1,30
69,53,False,1,8
70,77,False,1,12
71,57,False,1,12
72,54,False,1,10
73,70,False,1,12
74,61,False,1,11
75,62,False,1,12
76,217,False,1,36
77,45,False,1,9
78,41,False,1,8
79,66,False,1,11
80,61,False,1,11
81,61,False,1,11
82,53,False,1,11
83,85,False,1,11
84,86,False,1,12
85,79,False,1,10
86,49,False,1,9
87,82,False,1,12
88,49,False,1,10
89,56,False,1,11
90,54,False,1,9
91,44,False,1,10
92,60,False,1,10
93,66,False,1,12
94,40,False,1,9
95,58,False,1,10
96,41,False,1,10
97,60,False,1,12
98,150,False,1,26
99,70,False,1,12
100,53,False,1,10
101,72,False,1,10
102,53,False,1,11
103,36,False,1,10
104,61,False,1,11
105,52,False,1,12
106,32,False,1,8
107,52,False,1,9
108,61,False,1,11
109,57,False,1,11
110,62,False,1,11
111,162,False,1,31
112,53,False,1,8
113,233,False,1,41
114,61,False,1,11
115,68,False,1,11
116,53,False,1,10
117,70,False,1,12
118,62,False,1,10
119,49,False,1,9
120,142,False,1,23
121,70,False,1,12
122,41,False,1,8
123,41,False,1,8
124,41,False,1,8
125,467,False,1,67
126,53,False,1,11
127,37,False,1,8
128,53,False,1,10
129,70,False,1,11
130,49,False,1,9
131,138,False,1,25
132,58,False,1,10
133,62,False,1,11
134,57,False,1,12
135,66,False,1,11
136,48,False,1,11
137,222,False,1,41
138,64,False,1,11
139,139,False,1,24
140,57,False,1,11
141,374,False,1,57
142,61,False,1,11
143,29,False,1,6
144,56,False,1,11
145,298,False,1,46
146,54,False,1,10
147,45,False,1,9
148,61,False,1,12
149,66,False,1,12
150,380,False,1,58
151,53,False,1,11
152,41,False,1,8
153,48,False,1,9
154,62,False,1,11
155,119,False,1,19
156,60,False,1,11
157,70,False,1,12
158,54,False,1,12
159,82,False,1,13
160,65,False,1,12
161,56,False,1,12
162,128,False,1,20
163,82,False,1,12
164,57,False,1,11
165,33,False,1,7
166,380,False,1,58
167,193,False,1,38
168,66,False,1,11
169,66,False,1,11
170,56,False,1,9
171,123,False,1,20
172,150,False,1,26
173,166,False,1,29
174,53,False,1,9
175,66,False,1,11
176,65,False,1,12
177,41,False,1,8
178,96,False,1,11
179,62,False,1,10
180,36,False,1,8
181,70,False,1,12
182,32,False,1,9
183,45,False,1,9
184,182,False,1,31
185,61,False,1,11
186,75,False,1,12
187,130,False,1,20
188,411,False,1,63
189,60,False,1,12
190,73,False,1,10
191,36,False,1,9
192,57,False,1,10
193,70,False,1,12
194,54,False,1,11
195,49,False,1,9
196,40,False,1,10
197,81,False,1,11
198,61,False,1,11
199,57,False,1,10
200,72,False,1,10
201,44,False,1,11
202,53,False,1,11
203,138,False,1,23
204,62,False,1,11
205,106,False,1,19
206,61,False,1,12
207,64,False,1,11
208,121,False,1,21
209,53,False,1,10
210,53,False,1,10
211,74,False,1,12
212,58,False,1,10
213,65,False,1,12
214,61,False,1,12
215,56,False,1,10
216,54,False,1,9
217,57,False,1,10
218,52,False,1,12
219,45,False,1,8
220,292,False,1,53
221,48,False,1,12
222,57,False,1,12
223,70,False,1,12
224,53,False,1,11
225,66,False,1,11
226,75,False,1,12
227,174,False,1,34
228,49,False,1,9
229,52,False,1,12
230,130,False,1,20
231,61,False,1,11
232,49,False,1,10
233,78,False,1,11
234,64,False,1,11
235,54,False,1,10
236,191,False,1,30
237,40,False,1,7
238,106,False,1,19
239,52,False,1,12
240,48,False,1,11
241,170,False,1,30
242,53,False,1,11
243,70,False,1,12
244,46,False,1,8
245,375,False,1,46
