,budget,budget_upper_bound,max_neighborhood_size,n_players
0,1695,False,2,18
1,1151,False,2,17
2,1663,False,2,22
3,1151,False,2,16
4,839,False,2,17
5,2236,False,2,20
6,1392,False,2,17
7,3238,False,2,25
8,1941,False,2,21
9,2094,False,2,20
10,1599,False,2,16
11,1175,False,2,17
12,2430,False,2,21
13,1302,False,2,23
14,1413,False,2,21
15,1094,False,2,21
16,2574,False,2,21
17,4054,False,2,24
18,990,False,2,24
19,1591,False,2,14
20,3078,False,2,23
21,1914,False,2,21
22,1392,False,2,17
23,3996,False,2,25
24,1702,False,2,17
25,1735,False,2,22
26,3278,False,2,24
27,1046,False,2,18
28,1870,False,2,22
29,3149,False,2,21
30,3117,False,2,21
31,3477,False,2,23
32,2095,False,2,20
33,1551,False,2,22
34,1447,False,2,20
35,855,False,2,16
36,2277,False,2,24
37,3158,False,2,20
38,967,False,2,17
39,1183,False,2,18
40,1694,False,2,23
41,2863,False,2,20
42,3007,False,2,19
43,2205,False,2,24
44,3286,False,2,22
45,2454,False,2,24
46,3614,False,2,24
47,3582,False,2,24
48,2799,False,2,20
49,3246,False,2,22
50,2942,False,2,23
51,3822,False,2,24
52,1054,False,2,23
53,1111,False,2,18
54,2016,False,2,25
55,1679,False,2,19
56,2574,False,2,23
57,239,False,2,9
58,2901,False,2,25
59,2205,False,2,22
60,1862,False,2,21
61,3022,False,2,23
62,1703,False,2,23
63,3501,False,2,24
64,3424,False,2,24
65,4069,False,2,25
66,1502,False,2,22
67,2598,False,2,21
68,1446,False,2,20
69,847,False,2,16
70,935,False,2,17
71,2848,False,2,20
72,3557,False,2,25
73,638,False,2,16
74,1935,False,2,20
75,3326,False,2,23
76,1054,False,2,22
77,2086,False,2,23
78,3661,False,2,23
79,2446,False,2,24
80,1510,False,2,18
81,631,False,2,14
82,1310,False,2,22
83,1446,False,2,24
84,678,False,2,16
85,1830,False,2,21
86,4622,False,2,18
87,1302,False,2,24
88,1847,False,2,19
89,1039,False,2,16
90,1854,False,2,21
91,1366,False,2,20
92,735,False,2,15
93,2278,False,2,22
94,1406,False,2,24
95,1415,False,2,19
96,686,False,2,19
97,2518,False,2,22
98,2806,False,2,24
99,974,False,2,17
100,2101,False,2,24
101,487,False,2,15
102,1271,False,2,12
103,1326,False,2,24
104,1302,False,2,19
105,3956,False,2,22
106,1214,False,2,21
107,1406,False,2,24
108,1237,False,2,25
109,1869,False,2,25
110,2206,False,2,23
111,2630,False,2,23
112,2511,False,2,18
113,2511,False,2,18
114,2887,False,2,22
115,2063,False,2,19
116,3661,False,2,24
117,3789,False,2,25
118,2278,False,2,20
119,1167,False,2,21
120,3109,False,2,25
121,3693,False,2,24
122,3725,False,2,24
123,2943,False,2,24
124,2847,False,2,22
125,1094,False,2,19
126,1367,False,2,17
127,1421,False,2,22
128,2478,False,2,22
129,3958,False,2,24
130,1198,False,2,23
131,1454,False,2,24
132,1302,False,2,25
133,1069,False,2,21
134,998,False,2,23
135,1202,False,2,18
136,2342,False,2,24
137,2542,False,2,20
138,1358,False,2,20
139,1421,False,2,18
140,263,False,2,11
141,1022,False,2,19
142,3104,False,2,16
143,2094,False,2,20
144,4023,False,2,17
145,1006,False,2,19
146,2711,False,2,17
147,3090,False,2,19
148,2879,False,2,22
149,4448,False,2,17
150,2501,False,2,24
151,1791,False,2,20
152,3199,False,2,25
153,2614,False,2,18
154,3456,False,2,20
155,1038,False,2,19
156,2397,False,2,24
157,1542,False,2,24
158,2414,False,2,21
159,2854,False,2,20
160,3119,False,2,24
161,2493,False,2,25
162,790,False,2,20
163,1702,False,2,24
164,1086,False,2,17
165,1782,False,2,24
166,3190,False,2,22
167,3964,False,2,25
168,846,False,2,21
169,1999,False,2,22
170,3504,False,2,22
171,4284,False,2,25
172,1918,False,2,20
173,2073,False,2,22
174,3287,False,2,22
175,2662,False,2,22
176,3310,False,2,20
177,886,False,2,22
178,3520,False,2,21
179,1006,False,2,20
180,1230,False,2,18
181,599,False,2,14
182,3926,False,2,24
183,2335,False,2,20
184,862,False,2,20
185,3309,False,2,24
186,3309,False,2,24
187,2959,False,2,23
188,2964,False,2,25
189,1678,False,2,23
190,1710,False,2,23
191,447,False,2,10
192,128,False,2,8
193,759,False,2,15
194,1390,False,2,19
195,567,False,2,14
196,615,False,2,17
197,2221,False,2,24
198,1024,False,2,15
199,3061,False,2,25
200,7574,False,2,20
201,3043,False,2,22
202,2966,False,2,23
203,2446,False,2,24
204,1071,False,2,19
205,1094,False,2,20
206,959,False,2,22
207,1326,False,2,24
208,511,False,2,14
209,1006,False,2,19
210,1630,False,2,24
211,719,False,2,16
212,6558,False,2,23
213,1975,False,2,18
214,902,False,2,20
