,budget,budget_upper_bound,max_neighborhood_size,n_players
0,1318,False,2,25
1,1070,False,2,17
2,2910,False,2,22
3,483,False,2,20
4,1767,False,2,23
5,6734,False,2,23
6,871,False,2,21
7,1518,False,2,24
8,2765,False,2,24
9,1998,False,2,24
10,751,False,2,21
11,1110,False,2,21
12,1943,False,2,25
13,1247,False,2,16
14,519,False,2,16
15,974,False,2,23
16,2038,False,2,25
17,1846,False,2,25
18,1678,False,2,21
19,2134,False,2,23
20,1879,False,2,24
21,1062,False,2,20
22,1175,False,2,21
23,1534,False,2,24
24,2157,False,2,24
25,1294,False,2,22
26,1126,False,2,22
27,1087,False,2,22
28,3071,False,2,25
29,622,False,2,17
30,1279,False,2,24
31,759,False,2,16
32,878,False,2,22
33,1685,False,2,22
34,894,False,2,25
35,2125,False,2,24
36,1584,False,2,20
37,1310,False,2,25
38,550,False,2,17
39,735,False,2,18
40,1637,False,2,25
41,895,False,2,24
42,1582,False,2,18
43,2015,False,2,24
44,567,False,2,18
45,1047,False,2,14
46,2461,False,2,21
47,1813,False,2,23
48,4046,False,2,21
49,1223,False,2,21
50,751,False,2,15
51,1431,False,2,24
52,576,False,2,13
53,1414,False,2,24
54,1151,False,2,15
55,1088,False,2,18
56,1621,False,2,25
57,1982,False,2,24
58,1719,False,2,23
59,2342,False,2,24
60,3006,False,2,25
61,1511,False,2,23
62,1095,False,2,21
63,2218,False,2,24
64,1006,False,2,23
65,1023,False,2,20
66,1646,False,2,24
67,1255,False,2,21
68,1558,False,2,23
69,1655,False,2,23
70,1766,False,2,23
71,1030,False,2,15
72,2229,False,2,24
73,838,False,2,20
74,1846,False,2,25
75,1878,False,2,25
76,815,False,2,21
77,2150,False,2,25
78,1279,False,2,23
79,720,False,2,18
80,1486,False,2,24
81,1420,False,2,24
82,1190,False,2,23
83,2262,False,2,22
84,1621,False,2,24
85,1143,False,2,14
86,1214,False,2,24
87,1119,False,2,21
88,1287,False,2,18
89,1797,False,2,22
90,2461,False,2,25
91,303,False,2,12
92,1583,False,2,25
93,647,False,2,18
94,2026,False,2,24
95,1039,False,2,23
96,1359,False,2,20
97,736,False,2,20
98,1031,False,2,21
99,1734,False,2,20
100,983,False,2,17
101,958,False,2,24
102,1726,False,2,25
103,1071,False,2,19
104,1566,False,2,25
105,703,False,2,20
106,1679,False,2,25
107,791,False,2,24
108,896,False,2,17
109,2038,False,2,19
110,3182,False,2,21
111,1946,False,2,23
112,719,False,2,20
113,1389,False,2,24
114,1582,False,2,22
115,1654,False,2,24
116,831,False,2,20
117,1318,False,2,23
118,1582,False,2,25
119,1399,False,2,16
120,1254,False,2,23
121,839,False,2,21
122,855,False,2,19
123,1142,False,2,21
124,759,False,2,20
125,560,False,2,17
126,4835,False,2,23
127,1183,False,2,25
128,1159,False,2,21
129,1111,False,2,19
130,919,False,2,14
131,1039,False,2,18
132,1422,False,2,21
133,1007,False,2,22
134,1070,False,2,20
135,727,False,2,18
136,2391,False,2,22
137,2855,False,2,23
138,2126,False,2,22
139,654,False,2,15
140,991,False,2,21
141,1447,False,2,23
142,1558,False,2,24
143,999,False,2,22
144,687,False,2,18
145,1215,False,2,13
146,727,False,2,18
147,1261,False,2,20
148,2055,False,2,24
149,823,False,2,20
150,815,False,2,19
151,966,False,2,25
152,1251,False,2,24
153,719,False,2,20
154,2871,False,2,21
155,3421,False,2,25
156,1102,False,2,25
157,503,False,2,11
158,848,False,2,24
159,1103,False,2,19
160,1487,False,2,20
161,416,False,2,16
162,1534,False,2,25
163,640,False,2,12
164,967,False,2,24
165,1738,False,2,23
166,1327,False,2,24
167,1537,False,2,25
168,1886,False,2,24
