,budget,budget_upper_bound,max_neighborhood_size,n_players
0,1491328,False,3,30
1,2580864,False,3,33
2,1491328,False,3,30
3,2580864,False,3,33
4,1491328,False,3,30
5,2580864,False,3,33
6,1491328,False,3,30
7,1491328,False,3,30
8,2580864,False,3,33
9,1491328,False,3,30
10,1491328,False,3,30
11,1491328,False,3,30
12,2580864,False,3,33
13,2580864,False,3,33
14,2580864,False,3,33
15,1559424,False,3,33
16,1505152,False,3,32
17,1520512,False,3,32
18,1520512,False,3,32
19,2610048,False,3,35
20,1520512,False,3,32
21,2610048,False,3,35
22,2011520,False,3,35
23,2618240,False,3,36
24,1520512,False,3,32
25,2610048,False,3,35
26,2610048,False,3,35
27,1520512,False,3,32
28,1573760,False,3,37
29,2654080,False,3,42
30,2698112,False,3,38
31,2590592,False,3,34
32,2590592,False,3,34
33,1674112,False,3,36
34,1545088,False,3,34
35,1520512,False,3,32
36,1577856,False,3,35
37,2124672,False,3,41
38,1491328,False,3,30
39,1491328,False,3,30
40,1491328,False,3,30
41,2580864,False,3,33
42,2580864,False,3,33
43,1491328,False,3,30
44,2580864,False,3,33
45,1491328,False,3,30
46,1559424,False,3,33
47,2580864,False,3,33
48,2580864,False,3,33
49,2580864,False,3,33
50,1491328,False,3,30
51,3358592,False,3,33
52,1491328,False,3,30
53,1559424,False,3,33
54,3381120,False,3,35
55,4465024,False,3,38
56,2898304,False,3,42
57,4415872,False,3,36
58,2847104,False,3,35
59,4661632,False,3,40
60,2900864,False,3,39
61,137989632,True,3,42
62,11321216,True,3,43
63,4465024,False,3,38
64,8851840,False,3,50
65,4432256,False,3,37
66,4434304,False,3,38
67,4465024,False,3,44
68,4678016,False,3,41
69,4458880,False,3,42
70,138027392,True,3,44
71,3375488,False,3,36
72,763840,False,3,23
73,3092352,False,3,34
74,4181888,False,3,37
75,11987200,True,3,36
76,935104,False,3,29
77,1981760,False,3,36
78,1288576,False,3,33
79,1634688,False,3,33
80,1663872,False,3,35
81,2954112,False,3,38
82,5677440,False,3,39
83,1634688,False,3,33
84,1511808,False,3,31
85,2630016,False,3,34
86,1511808,False,3,31
87,1575296,False,3,42
88,2725248,False,3,44
89,2580864,False,3,33
90,1569152,False,3,33
91,1194944,False,3,27
92,1194944,False,3,27
93,1194944,False,3,27
94,691136,False,3,27
95,2457536,False,3,34
96,5683456,False,3,32
97,5683456,False,3,32
98,7719168,False,3,35
99,38029824,True,3,38
100,35968256,True,3,37
101,2702464,False,3,35
102,2854400,False,3,31
103,3840640,False,3,34
104,140272384,True,3,40
105,139547648,True,3,37
106,73664512,True,3,43
107,381312,False,3,33
108,424832,False,3,38
109,2197888,False,3,57
110,724160,False,3,46
111,3972608,False,3,34
112,2854400,False,3,31
113,2877312,False,3,35
114,1959808,False,3,32
115,2877312,False,3,35
116,2877312,False,3,35
117,2885504,False,3,36
118,3159936,False,3,43
119,3217280,False,3,46
120,3121024,False,3,38
121,3150208,False,3,40
122,3150208,False,3,40
123,1790400,False,3,32
124,1844160,False,3,38
125,1790400,False,3,32
126,1790400,False,3,32
127,1790400,False,3,32
128,1814976,False,3,34
129,3929984,False,3,36
130,3946368,False,3,37
131,2224000,False,3,42
132,2740096,False,3,48
133,2216832,False,3,39
134,3777536,False,3,46
135,2209664,False,3,36
136,2242432,False,3,37
137,2242432,False,3,37
138,4395392,False,3,48
139,3180352,False,3,54
140,2854400,False,3,31
141,2883584,False,3,33
142,4254720,False,3,36
143,4254720,False,3,36
144,3337216,False,3,33
145,4254720,False,3,36
146,4279296,False,3,38
147,4283904,False,3,38
148,13463168,True,3,38
149,3713024,False,3,40
150,3720192,False,3,43
151,3720192,False,3,43
152,3720192,False,3,43
153,3738624,False,3,38
154,3492864,False,3,34
155,1491328,False,3,30
