,budget,budget_upper_bound,max_neighborhood_size,n_players
0,1354,False,1,42
1,284,False,1,27
2,100,False,1,10
3,782,False,1,24
4,168,False,1,11
5,15145,False,1,336
6,3882,False,1,108
7,4732,False,1,154
8,208,False,1,19
9,108,False,1,11
10,164,False,1,20
11,2209,False,1,52
12,268,False,1,21
13,1002,False,1,44
14,280,False,1,20
15,452,False,1,40
16,268,False,1,23
17,4621,False,1,285
18,981,False,1,56
19,312,False,1,27
20,13275,False,1,481
21,604,False,1,54
22,1747,False,1,67
23,283,False,1,12
24,880,False,1,36
25,3906,False,1,126
26,1739,False,1,98
27,1405,False,1,39
28,2009,False,1,53
29,913,False,1,47
30,884,False,1,45
31,170,False,1,16
32,1459,False,1,58
33,220,False,1,14
34,356,False,1,27
35,196,False,1,23
36,412,False,1,38
37,929,False,1,45
38,1400,False,1,33
39,1280,False,1,89
40,580,False,1,50
41,200,False,1,15
42,3894,False,1,101
43,232,False,1,21
44,728,False,1,25
45,372,False,1,32
46,1028,False,1,72
47,492,False,1,19
48,854,False,1,34
49,733,False,1,39
50,176,False,1,11
51,743,False,1,31
52,2211,False,1,180
53,846,False,1,23
54,264,False,1,20
55,752,False,1,36
56,1792,False,1,57
57,432,False,1,34
58,431,False,1,19
59,1924,False,1,43
60,385,False,1,20
61,288,False,1,23
62,630,False,1,28
63,3450,False,1,122
64,480,False,1,22
65,2159,False,1,70
66,858,False,1,50
67,144,False,1,10
68,652,False,1,27
69,296,False,1,26
70,520,False,1,41
71,341,False,1,19
72,1447,False,1,22
73,2280,False,1,72
74,1208,False,1,76
75,64,False,1,6
76,26098,False,1,620
77,1359,False,1,59
78,1891,False,1,38
79,240,False,1,23
80,268,False,1,21
81,380,False,1,23
82,328,False,1,31
83,589,False,1,16
84,737,False,1,23
85,128,False,1,7
86,802,False,1,26
87,1072,False,1,38
88,244,False,1,22
89,312,False,1,25
90,6225,False,1,170
91,5489,False,1,186
92,1606,False,1,58
93,240,False,1,14
94,160,False,1,12
95,235,False,1,15
96,2498,False,1,60
97,380,False,1,22
98,1613,False,1,88
99,1464,False,1,33
100,2074,False,1,50
101,1018,False,1,60
102,1512,False,1,54
103,482,False,1,24
104,890,False,1,38
105,200,False,1,11
106,5487,False,1,244
107,2260,False,1,80
108,710,False,1,22
109,280,False,1,28
110,300,False,1,23
111,2569,False,1,113
112,541,False,1,18
113,422,False,1,21
114,797,False,1,37
115,988,False,1,41
116,1048,False,1,51
117,775,False,1,34
118,1139,False,1,54
119,296,False,1,25
120,772,False,1,32
121,309,False,1,24
122,1930,False,1,62
123,4234,False,1,156
124,907,False,1,38
125,240,False,1,22
126,288,False,1,19
127,348,False,1,27
128,196,False,1,13
129,1216,False,1,55
130,1371,False,1,38
131,144,False,1,16
132,255,False,1,20
133,1012,False,1,34
134,1305,False,1,49
135,1909,False,1,54
136,301,False,1,23
137,1686,False,1,77
138,2401,False,1,69
139,2625,False,1,122
140,292,False,1,28
141,2723,False,1,51
142,1740,False,1,99
143,3312,False,1,136
144,440,False,1,30
145,877,False,1,34
146,404,False,1,29
147,1663,False,1,45
148,264,False,1,23
149,903,False,1,44
150,212,False,1,18
151,349,False,1,19
152,337,False,1,30
153,3202,False,1,126
154,3002,False,1,58
155,541,False,1,35
156,1721,False,1,54
157,2724,False,1,82
158,526,False,1,31
159,724,False,1,48
160,3503,False,1,188
161,4183,False,1,133
162,1192,False,1,40
163,1625,False,1,39
164,2561,False,1,94
165,364,False,1,35
166,215,False,1,11
167,1801,False,1,87
168,200,False,1,16
169,493,False,1,26
170,587,False,1,19
171,2026,False,1,75
172,478,False,1,21
173,320,False,1,27
174,6369,False,1,80
175,372,False,1,15
176,931,False,1,33
177,3953,False,1,152
178,1122,False,1,39
179,10419,False,1,229
180,3617,False,1,124
181,751,False,1,39
182,1239,False,1,73
183,1954,False,1,76
184,1691,False,1,57
185,2499,False,1,71
186,630,False,1,36
187,223,False,1,14
188,2220,False,1,77
189,702,False,1,24
190,5642,False,1,189
191,421,False,1,20
192,980,False,1,31
193,989,False,1,63
194,1441,False,1,72
195,432,False,1,36
196,148,False,1,14
197,2803,False,1,148
198,1328,False,1,54
199,6421,False,1,139
200,1488,False,1,52
201,1445,False,1,96
202,784,False,1,61
203,303,False,1,12
204,200,False,1,12
205,288,False,1,14
206,750,False,1,55
207,1209,False,1,42
208,2355,False,1,66
209,2011,False,1,88
210,1823,False,1,60
211,366,False,1,19
