,budget,budget_upper_bound,max_neighborhood_size,n_players
0,822845440,True,4,42
1,116736,False,4,27
2,1024,False,4,10
3,16777216,True,4,24
4,2048,False,4,11
5,848687603712,True,4,336
6,1713860608,True,4,108
7,16692217174196224,True,4,154
8,69632,False,4,19
9,2048,False,4,11
10,69632,False,4,20
11,2640717021184,True,4,52
12,147456,False,4,21
13,267800576,True,4,44
14,88064,False,4,20
15,294912,False,4,40
16,393216,False,4,23
17,11511113000663552,True,4,285
18,2292888985600,True,4,56
19,131072,False,4,27
20,17980582400,True,4,481
21,797696,False,4,54
22,1169547095040,True,4,67
23,4096,False,4,12
24,8790953984,True,4,36
25,356991893504,True,4,126
26,17515808484864,True,4,98
27,82507464704,True,4,39
28,15044050944,True,4,53
29,11337728,False,4,47
30,147700736,True,4,45
31,65536,False,4,16
32,424269260800,True,4,58
33,16384,False,4,14
34,155648,False,4,27
35,86016,False,4,23
36,311296,False,4,38
37,222797824,True,4,45
38,8589934592,True,4,33
39,1680812199936,True,4,89
40,430080,False,4,50
41,32768,False,4,15
42,6328353554432,True,4,101
43,98304,False,4,21
44,33554432,True,4,25
45,284672,False,4,32
46,7254908600896,True,4,72
47,524288,False,4,19
48,8912896,False,4,34
49,71266304,True,4,39
50,2048,False,4,11
51,3538944,False,4,31
52,705002254157824,True,4,180
53,8388608,True,4,23
54,139264,False,4,20
55,535521280,True,4,36
56,5338193473536,True,4,57
57,335872,False,4,34
58,524288,False,4,19
59,92957442048,True,4,43
60,1048576,False,4,20
61,135168,False,4,23
62,60285440,True,4,28
63,26086499593261056,True,4,122
64,2359296,False,4,22
65,1577201761280,True,4,70
66,96931840,True,4,50
67,1024,False,4,10
68,3538944,False,4,27
69,155648,False,4,26
70,823296,False,4,41
71,524288,False,4,19
72,4194304,False,4,22
73,5258336446464,True,4,72
74,688354787328,True,4,76
75,64,False,4,6
76,13407829135108355581157440,True,4,620
77,98045489053696,True,4,59
78,214867443712,True,4,38
79,155648,False,4,23
