,budget,budget_upper_bound,max_neighborhood_size,n_players
0,32768,False,3,18
1,11136,False,3,17
2,19328,False,3,22
3,12800,False,3,16
4,7424,False,3,17
5,27776,False,3,20
6,6144,False,3,17
7,282624,False,3,25
8,32384,False,3,21
9,81920,False,3,20
10,15360,False,3,16
11,14336,False,3,17
12,153600,False,3,21
13,7296,False,3,23
14,10240,False,3,21
15,6912,False,3,21
16,36864,False,3,21
17,663552,False,3,24
18,7552,False,3,24
19,16384,False,3,14
20,320256,False,3,23
21,49152,False,3,21
22,6144,False,3,17
23,536576,False,3,25
24,25856,False,3,17
25,34816,False,3,22
26,99840,False,3,24
27,6912,False,3,18
28,47360,False,3,22
29,294144,False,3,21
30,286464,False,3,21
31,311040,False,3,23
32,48640,False,3,20
33,19712,False,3,22
34,28160,False,3,20
35,12288,False,3,16
36,84480,False,3,24
37,532480,False,3,20
38,7680,False,3,17
39,17920,False,3,18
40,24576,False,3,23
41,144384,False,3,20
42,270336,False,3,19
43,43520,False,3,24
44,558336,False,3,22
45,50688,False,3,24
46,328192,False,3,24
47,320512,False,3,24
48,143872,False,3,20
49,549888,False,3,22
50,51072,False,3,23
51,586240,False,3,24
52,7680,False,3,23
53,12288,False,3,18
54,71040,False,3,25
55,14592,False,3,19
56,104192,False,3,23
57,512,False,3,9
58,45056,False,3,25
59,39424,False,3,22
60,21504,False,3,21
61,49152,False,3,23
62,32512,False,3,23
63,175360,False,3,24
64,576768,False,3,24
65,601088,False,3,25
66,14208,False,3,22
67,286720,False,3,21
68,11776,False,3,20
69,4352,False,3,16
70,6656,False,3,17
71,27648,False,3,20
72,346752,False,3,25
73,2944,False,3,16
74,24576,False,3,20
75,117888,False,3,23
76,6400,False,3,22
77,25088,False,3,23
78,571648,False,3,23
79,146944,False,3,24
80,25600,False,3,18
81,3584,False,3,14
82,16128,False,3,22
83,15616,False,3,24
84,5120,False,3,16
85,13568,False,3,21
86,147456,False,3,18
87,6912,False,3,24
88,10496,False,3,19
89,9984,False,3,16
90,53376,False,3,21
91,9728,False,3,20
92,6656,False,3,15
93,38400,False,3,22
94,14080,False,3,24
95,24320,False,3,19
96,3840,False,3,19
97,16384,False,3,22
98,52224,False,3,24
99,7424,False,3,17
100,30208,False,3,24
101,2560,False,3,15
102,4096,False,3,12
103,28672,False,3,24
104,27648,False,3,19
105,147712,False,3,22
106,14336,False,3,21
107,13312,False,3,24
108,9984,False,3,25
109,28416,False,3,25
110,83712,False,3,23
111,39936,False,3,23
112,70144,False,3,18
113,70144,False,3,18
114,50816,False,3,22
115,36096,False,3,19
116,566016,False,3,24
117,602112,False,3,25
118,95488,False,3,20
119,12032,False,3,21
120,172800,False,3,25
121,573696,False,3,24
122,398592,False,3,24
123,147712,False,3,24
124,146944,False,3,22
125,5888,False,3,19
126,20480,False,3,17
127,14080,False,3,22
128,182784,False,3,22
129,148480,False,3,24
130,8320,False,3,23
131,29696,False,3,24
132,11264,False,3,25
133,8960,False,3,21
134,6656,False,3,23
135,24064,False,3,18
136,74880,False,3,24
137,148736,False,3,20
138,7936,False,3,20
139,16000,False,3,18
140,1280,False,3,11
141,5376,False,3,19
142,38400,False,3,16
143,76544,False,3,20
144,73728,False,3,17
145,4864,False,3,19
146,49152,False,3,17
147,130048,False,3,19
148,154624,False,3,22
149,131072,False,3,17
150,54784,False,3,24
151,21760,False,3,20
