,budget,budget_upper_bound,max_neighborhood_size,n_players
0,369949,False,2,37
1,18688,False,2,23
2,4832,False,2,25
3,3264,False,2,24
4,8320,False,2,23
5,7424,False,2,24
6,121344,False,2,26
7,561514,False,2,88
8,1888,False,2,23
9,2624,False,2,32
10,16,False,2,4
11,3840,False,2,14
12,5696,False,2,42
13,5312,False,2,41
14,4512,False,2,36
15,694314,False,2,55
16,705600,False,2,40
17,357696,False,2,38
18,4,False,2,2
19,48192,False,2,35
20,60480,False,2,42
21,59200,False,2,41
22,52320,False,2,39
23,66624,False,2,42
24,56896,False,2,41
25,57728,False,2,40
26,46784,False,2,37
27,58112,False,2,23
28,11520,False,2,22
29,7840,False,2,34
30,308096,False,2,38
31,327424,False,2,38
32,224192,False,2,39
33,256,False,2,8
34,3776,False,2,23
35,82767,False,2,42
36,81231,False,2,42
37,125,False,2,100
38,3520,False,2,24
39,40192,False,2,24
40,271788,False,2,47
41,282560,False,2,45
42,230144,False,2,45
43,230144,False,2,45
44,341312,False,2,46
45,193024,False,2,44
46,2720,False,2,30
47,4160,False,2,32
48,5760,False,2,33
49,512,False,2,9
50,50967,False,2,27
51,539391,False,2,39
52,8192,False,2,16
53,6871,False,2,18
54,128,False,2,7
55,8192,False,2,18
56,1024,False,2,10
57,22016,False,2,21
58,12142,False,2,18
59,1024,False,2,10
60,512,False,2,9
61,7552,False,2,39
62,2592,False,2,33
63,2816,False,2,29
64,1856,False,2,24
65,2400,False,2,25
66,3296,False,2,30
67,58368,False,2,38
68,23168,False,2,28
69,5184,False,2,28
70,589056,False,2,38
71,4352,False,2,40
72,44672,False,2,40
73,58752,False,2,42
74,2880,False,2,20
75,2848,False,2,19
76,1344,False,2,16
77,1184,False,2,17
78,8704,False,2,20
79,2176,False,2,18
80,74944,False,2,33
81,2880,False,2,23
82,2624,False,2,23
83,23584,False,2,35
84,17952,False,2,33
85,8160,False,2,39
86,11872,False,2,40
87,1107200,False,2,38
88,587168,False,2,40
89,3744,False,2,38
90,77344,False,2,37
91,75296,False,2,36
92,2720,False,2,34
93,21952,False,2,34
94,21696,False,2,32
95,2496,False,2,18
96,10111,False,2,32
97,445499,False,2,34
98,86020,False,2,30
99,32,False,2,5
100,127111,False,2,45
101,116992,False,2,42
102,1661128,False,2,59
103,72192,False,2,32
104,85248,False,2,33
105,1312,False,2,17
106,83543,False,2,39
107,37591,False,2,38
108,24791,False,2,35
109,1056,False,2,16
110,5952,False,2,26
111,153428,False,2,51
112,136500,False,2,52
113,5152,False,2,25
114,7712,False,2,27
115,4480,False,2,42
116,234567,False,2,46
117,116247,False,2,96
118,1408,False,2,12
119,129024,False,2,22
120,52459,False,2,42
121,2944,False,2,14
122,78447328,True,2,90
123,5632,False,2,14
124,16384,False,2,14
125,113808,False,2,32
126,2048,False,2,11
127,98157,False,2,26
128,2048,False,2,11
129,1039,False,2,14
130,3648,False,2,18
131,4608,False,2,16
132,1856,False,2,17
133,183749,False,2,32
134,8192,False,2,13
135,8,False,2,3
136,11648,False,2,22
137,24576,False,2,16
138,197126,False,2,38
139,8192,False,2,13
140,4096,False,2,12
141,16384,False,2,14
142,494323,False,2,39
143,4160,False,2,19
144,4736,False,2,20
145,932782,False,2,39
146,697122,False,2,40
147,649304,False,2,39
148,647137,False,2,39
149,18769,False,2,29
150,21847,False,2,22
151,2048,False,2,11
152,256,False,2,8
153,527,False,2,13
154,81152,False,2,18
155,4096,False,2,12
156,256,False,2,8
157,52890,False,2,40
158,4096,False,2,12
159,24064,False,2,22
160,21847,False,2,22
161,2752,False,2,18
162,1408,False,2,12
163,15872,False,2,17
164,2176,False,2,14
165,1280,False,2,22
166,77247,False,2,43
167,86863,False,2,42
168,2226695,False,2,44
169,3264,False,2,24
170,132049,False,2,48
171,7168,False,2,25
172,911736,False,2,46
173,139587,False,2,48
174,3200,False,2,25
175,403583,False,2,48
176,4731703,False,2,44
177,1739768,False,2,42
178,45216,False,2,40
179,46817,False,2,38
180,179005,False,2,40
181,277849,False,2,41
182,2101573,False,2,42
183,2090696,False,2,40
184,2569233,False,2,44
185,8679,False,2,24
186,2327988,False,2,44
187,10240,False,2,20
188,827834,False,2,42
189,3616,False,2,27
190,501509,False,2,48
191,29888,False,2,31
192,9440,False,2,30
193,1848368,False,2,46
194,105458,False,2,47
195,589873,False,2,50
196,58709,False,2,40
197,235629,False,2,55
198,65017,False,2,62
199,27904,False,2,34
200,5760,False,2,29
201,3072,False,2,25
202,490684,False,2,56
203,390121,False,2,57
204,335104,False,2,27
205,23360,False,2,22
206,2816,False,2,24
207,51648,False,2,23
208,403206,False,2,57
209,31872,False,2,24
210,35328,False,2,24
211,39424,False,2,23
212,221911,False,2,25
213,56663,False,2,23
214,13516928,True,2,48
215,4096,False,2,27
216,20480,False,2,15
217,475468,False,2,44
218,48064,False,2,29
219,2880,False,2,21
220,43411,False,2,34
221,84576,False,2,30
222,38528,False,2,40
223,4990812,False,2,54
224,6656,False,2,18
225,500189,False,2,36
226,549040,False,2,37
227,627114,False,2,34
228,73728,False,2,23
229,37888,False,2,32
230,172544,False,2,33
231,64512,False,2,29
232,69024,False,2,39
233,115456,False,2,34
234,50131,False,2,36
235,4415,False,2,21
236,64,False,2,6
237,298240,False,2,22
238,62720,False,2,18
239,62720,False,2,18
240,15424,False,2,34
241,13504,False,2,32
242,13184,False,2,33
243,202624,False,2,28
244,55680,False,2,40
245,6496,False,2,42
246,96110,False,2,39
247,11977,False,2,28
248,10921,False,2,29
249,1850103,False,2,30
250,2048,False,2,14
251,10752,False,2,32
252,48796,False,2,35
253,119719,False,2,24
254,1728,False,2,17
255,3520,False,2,18
256,1408,False,2,16
257,2016,False,2,19
258,2016,False,2,19
259,9536,False,2,21
260,116736,False,2,23
261,21952,False,2,25
262,43968,False,2,27
263,10752,False,2,24
264,15296,False,2,24
265,5376,False,2,32
266,6400,False,2,31
267,107712,False,2,33
268,105472,False,2,34
269,13376,False,2,32
270,76096,False,2,32
271,23707,False,2,44
272,16384,False,2,40
273,66011,False,2,40
274,16144,False,2,38
275,230318,False,2,30
276,241697,False,2,38
277,74061,False,2,44
278,721763,False,2,60
279,3392,False,2,28
280,2816,False,2,16
281,48760,False,2,50
282,214530,False,2,52
283,275589,False,2,48
284,242046,False,2,50
285,12479,False,2,42
286,9631,False,2,43
287,9087,False,2,41
288,74617,False,2,39
289,11712,False,2,38
290,28435,False,2,62
291,22663,False,2,60
292,85394,False,2,96
293,120498,False,2,54
294,104607,False,2,124
295,90982,False,2,126
296,241722,False,2,122
297,95744,False,2,24
298,6560,False,2,41
299,397706,False,2,49
300,200677,False,2,44
301,145106,False,2,42
302,201914,False,2,41
303,180229,False,2,42
304,303109,False,2,46
305,117786,False,2,55
306,253966,False,2,50
307,180229,False,2,42
308,3102002,False,2,48
309,509477,False,2,51
310,133441,False,2,24
311,1318461,False,2,51
312,2826189,False,2,52
313,11680,False,2,22
314,202318,False,2,44
315,208609,False,2,44
316,21120,False,2,31
317,12800,False,2,27
318,2624,False,2,25
319,13697,False,2,38
320,20352,False,2,21
321,32896,False,2,29
322,2560,False,2,20
323,2016,False,2,21
324,489429,False,2,50
325,2298995,False,2,46
326,575353,False,2,49
327,3520,False,2,27
328,2176,False,2,12
329,4711,False,2,14
330,9408,False,2,23
331,11392,False,2,24
332,8928,False,2,33
333,9120,False,2,27
334,110272,False,2,25
335,17856,False,2,28
336,4128,False,2,28
337,960,False,2,12
