,0,avg_node_degree,min_node_degree,max_node_degree,avg_curvature,min_curvature,max_curvature,num_edges,graph_density
0,17,6.235294117647059,0,16,-0.03267973856209148,-0.13888888888888884,0.16666666666666669,38,0.27941176470588236
1,13,5.153846153846154,0,12,-0.012820512820512792,-0.13888888888888884,0.16666666666666669,28,0.358974358974359
2,13,5.153846153846154,0,12,-0.012820512820512801,-0.13888888888888887,0.16666666666666669,28,0.358974358974359
3,19,6.815789473684211,0,18,-0.030701754385964886,-0.13888888888888884,0.16666666666666669,44,0.2573099415204678
4,11,4.5,0,10,0.03535353535353538,-0.13888888888888887,0.16666666666666669,22,0.4
5,28,8.964285714285714,0,27,-0.007936507936507905,-0.16666666666666663,0.16666666666666669,62,0.164021164021164
6,16,5.875,0,15,-0.005208333333333315,-0.13888888888888884,0.16666666666666669,34,0.2833333333333333
7,20,6.95,0,19,-0.004166666666666635,-0.11111111111111105,0.16666666666666669,44,0.23157894736842105
8,12,4.916666666666667,0,11,0.02083333333333336,-0.11111111111111105,0.16666666666666669,26,0.3939393939393939
9,17,6.235294117647059,0,16,-0.009803921568627427,-0.11111111111111105,0.16666666666666669,38,0.27941176470588236
10,17,6.235294117647059,0,16,-0.031045751633986908,-0.13888888888888887,0.16666666666666669,38,0.27941176470588236
11,20,7.05,0,19,-0.03888888888888886,-0.16666666666666663,0.16666666666666669,46,0.24210526315789474
12,22,7.5227272727272725,0,21,-0.017676767676767638,-0.13888888888888887,0.16666666666666669,50,0.21645021645021645
13,13,5.153846153846154,0,12,0.022435897435897464,-0.11111111111111105,0.16666666666666669,28,0.358974358974359
14,19,6.815789473684211,0,18,-0.04678362573099413,-0.16666666666666663,0.16666666666666669,44,0.2573099415204678
15,22,7.5227272727272725,0,21,-0.016414141414141378,-0.16666666666666666,0.16666666666666669,50,0.21645021645021645
16,11,4.5,0,10,0.0378787878787879,-0.16666666666666666,0.16666666666666669,22,0.4
17,17,6.235294117647059,0,16,-0.00816993464052285,-0.11111111111111105,0.16666666666666669,38,0.27941176470588236
18,13,5.153846153846154,0,12,-0.01495726495726493,-0.11111111111111105,0.16666666666666669,28,0.358974358974359
19,18,6.472222222222222,0,17,-0.004629629629629598,-0.11111111111111105,0.25,40,0.26143790849673204
20,18,6.361111111111111,0,17,2.4671622769447922e-17,-0.11111111111111105,0.16666666666666669,38,0.24836601307189543
21,17,6.235294117647059,0,16,-0.009803921568627423,-0.11111111111111105,0.16666666666666669,38,0.27941176470588236
22,23,7.8478260869565215,0,22,-0.04106280193236711,-0.13888888888888884,0.16666666666666669,54,0.2134387351778656
23,27,8.944444444444445,0,26,-0.07201646090534976,-0.16666666666666663,0.16666666666666669,66,0.18803418803418803
24,17,6.235294117647059,0,16,-0.009803921568627423,-0.11111111111111105,0.16666666666666669,38,0.27941176470588236
25,13,5.0,0,12,0.0384615384615385,-0.13888888888888887,0.16666666666666669,26,0.3333333333333333
26,23,7.8478260869565215,0,22,-0.05434782608695649,-0.16666666666666663,0.16666666666666669,54,0.2134387351778656
27,17,6.235294117647059,0,16,-0.009803921568627423,-0.11111111111111105,0.16666666666666669,38,0.27941176470588236
28,23,7.673913043478261,0,22,0.012077294685990368,-0.13888888888888884,0.16666666666666669,50,0.1976284584980237
