,0,avg_node_degree,min_node_degree,max_node_degree,avg_curvature,min_curvature,max_curvature,num_edges,graph_density
0,30,9.316666666666666,0,29,0.03449074074074076,-0.16666666666666666,0.16666666666666669,62,0.1425287356321839
1,30,9.316666666666666,0,29,0.03449074074074076,-0.16666666666666666,0.16666666666666669,62,0.1425287356321839
2,27,8.574074074074074,0,26,0.031378600823045284,-0.16666666666666666,0.16666666666666669,56,0.15954415954415954
3,34,10.308823529411764,0,33,0.034109477124183024,-0.16666666666666666,0.16666666666666669,70,0.12477718360071301
4,40,11.85,0,39,0.027083333333333355,-0.16666666666666666,0.16666666666666669,84,0.1076923076923077
5,41,12.097560975609756,0,40,0.030149051490514923,-0.1805555555555555,0.16666666666666669,86,0.1048780487804878
6,38,11.355263157894736,0,37,0.025584795321637453,-0.16666666666666666,0.16666666666666669,80,0.11379800853485064
7,44,12.886363636363637,0,43,0.019570707070707093,-0.16666666666666666,0.16666666666666669,94,0.09936575052854123
8,44,12.886363636363637,0,43,0.021464646464646485,-0.16666666666666666,0.16666666666666669,94,0.09936575052854123
9,28,8.821428571428571,0,27,0.034722222222222245,-0.16666666666666666,0.25,58,0.15343915343915343
10,27,8.574074074074074,0,26,0.031378600823045284,-0.16666666666666666,0.16666666666666669,56,0.15954415954415954
11,41,12.097560975609756,0,40,0.030149051490514927,-0.16666666666666666,0.16666666666666669,86,0.1048780487804878
12,32,9.8125,0,31,0.035807291666666685,-0.16666666666666666,0.16666666666666669,66,0.13306451612903225
13,32,9.8125,0,31,0.034939236111111126,-0.16666666666666666,0.25,66,0.13306451612903225
14,47,13.585106382978724,0,46,0.03472222222222224,-0.1944444444444444,0.16666666666666669,98,0.09065679925994449
15,31,9.564516129032258,0,30,0.03606630824372761,-0.16666666666666666,0.25,64,0.13763440860215054
16,40,11.8,0,39,0.0342013888888889,-0.16666666666666666,0.16666666666666669,82,0.10512820512820513
17,41,12.048780487804878,0,40,0.03607723577235774,-0.19444444444444442,0.16666666666666669,84,0.1024390243902439
18,45,13.088888888888889,0,44,0.03379629629629631,-0.1944444444444444,0.16666666666666669,94,0.09494949494949495
19,50,14.33,0,49,0.033472222222222243,-0.1944444444444444,0.16666666666666669,104,0.08489795918367347
20,50,14.33,0,49,0.033472222222222243,-0.1944444444444444,0.16666666666666669,104,0.08489795918367347
21,53,15.075471698113208,0,52,0.03511530398322853,-0.1944444444444444,0.16666666666666669,110,0.07982583454281568
22,45,13.088888888888889,0,44,0.03194444444444447,-0.18055555555555555,0.16666666666666669,94,0.09494949494949495
23,42,12.297619047619047,0,41,0.03951719576719578,-0.16666666666666666,0.16666666666666669,86,0.09988385598141696
24,59,16.56779661016949,0,58,0.033427495291902094,-0.1805555555555555,0.16666666666666669,122,0.07130333138515488
25,49,14.122448979591837,0,48,0.029620181405895705,-0.1805555555555555,0.16666666666666669,104,0.08843537414965986
26,46,13.380434782608695,0,45,0.027626811594202917,-0.16666666666666666,0.16666666666666669,98,0.09468599033816426
27,36,10.86111111111111,0,35,0.032214506172839524,-0.16666666666666666,0.16666666666666669,76,0.12063492063492064
28,52,14.865384615384615,0,51,0.03031517094017096,-0.1805555555555555,0.16666666666666669,110,0.08295625942684766
29,44,12.840909090909092,0,43,0.031092171717171737,-0.16666666666666666,0.16666666666666669,92,0.09725158562367865
30,56,15.821428571428571,0,55,0.028893849206349218,-0.16666666666666666,0.16666666666666669,116,0.07532467532467532
31,45,13.088888888888889,0,44,0.03194444444444447,-0.1805555555555555,0.16666666666666669,94,0.09494949494949495
32,60,16.816666666666666,0,59,0.030208333333333344,-0.1944444444444444,0.16666666666666669,124,0.07005649717514124
33,47,13.585106382978724,0,46,0.03294917257683218,-0.1805555555555555,0.16666666666666669,98,0.09065679925994449
34,50,14.33,0,49,0.03347222222222224,-0.1944444444444444,0.16666666666666669,104,0.08489795918367347
35,32,9.8125,0,31,0.035807291666666685,-0.16666666666666666,0.16666666666666669,66,0.13306451612903225
36,50,14.33,0,49,0.03486111111111113,-0.1805555555555555,0.25,104,0.08489795918367347
37,53,15.075471698113208,0,52,0.03524633123689729,-0.1944444444444444,0.25,110,0.07982583454281568
38,57,16.07017543859649,0,56,0.03545321637426902,-0.1944444444444444,0.16666666666666669,118,0.07393483709273183
39,64,17.84375,0,63,0.03363715277777779,-0.1944444444444444,0.16666666666666669,134,0.06646825396825397
40,56,15.857142857142858,0,55,0.030443948412698426,-0.18055555555555555,0.16666666666666669,118,0.07662337662337662
41,51,14.57843137254902,0,50,0.034722222222222245,-0.1805555555555555,0.16666666666666669,106,0.08313725490196078
42,54,15.324074074074074,0,53,0.03510802469135805,-0.1805555555555555,0.16666666666666669,112,0.07826694619147449
43,64,17.84375,0,63,0.03352864583333335,-0.1944444444444444,0.16666666666666669,134,0.06646825396825397
44,57,16.07017543859649,0,56,0.03545321637426902,-0.1944444444444444,0.16666666666666669,118,0.07393483709273183
45,40,11.8,0,39,0.0342013888888889,-0.16666666666666666,0.16666666666666669,82,0.10512820512820513
46,41,12.048780487804878,0,40,0.03607723577235774,-0.19444444444444442,0.16666666666666669,84,0.1024390243902439
47,37,11.054054054054054,0,36,0.033596096096096116,-0.16666666666666666,0.16666666666666669,76,0.11411411411411411
48,43,12.546511627906977,0,42,0.03617571059431526,-0.16666666666666666,0.16666666666666669,88,0.09745293466223699
49,46,13.293478260869565,0,45,0.0378925120772947,-0.16666666666666666,0.16666666666666669,94,0.09082125603864734
