,0,avg_node_degree,min_node_degree,max_node_degree,avg_curvature,min_curvature,max_curvature,num_edges,graph_density
0,47,13.75531914893617,0,46,0.004284869976359352,-0.16666666666666666,0.25,106,0.09805735430157261
1,11,4.5,0,10,0.04166666666666669,-0.08333333333333331,0.16666666666666669,22,0.4
2,9,3.7777777777777777,0,8,0.10185185185185186,-0.0833333333333333,0.25,16,0.4444444444444444
3,10,4.25,0,9,0.03888888888888891,-0.08333333333333331,0.16666666666666669,20,0.4444444444444444
4,16,5.875,0,15,0.026041666666666696,-0.13888888888888887,0.25,34,0.2833333333333333
5,9,4.0,0,8,0.13888888888888892,-0.05555555555555556,0.2916666666666667,18,0.5
6,11,4.681818181818182,0,10,0.01641414141414144,-0.08333333333333333,0.16666666666666669,24,0.43636363636363634
7,10,4.45,0,9,0.018055555555555585,-0.08333333333333331,0.16666666666666669,22,0.4888888888888889
8,17,5.882352941176471,0,16,0.06372549019607844,-0.08333333333333326,0.25,32,0.23529411764705882
9,9,3.7777777777777777,0,8,0.09567901234567902,-0.041666666666666685,0.25,16,0.4444444444444444
10,77,21.155844155844157,0,76,0.005050505050505075,-0.1527777777777777,0.16666666666666669,166,0.05673274094326726
11,11,4.5,0,10,0.02272727272727274,-0.08333333333333326,0.25,22,0.4
12,11,4.5,0,10,0.007575757575757584,-0.041666666666666685,0.16666666666666669,22,0.4
13,8,3.75,0,7,0.08854166666666669,-0.055555555555555525,0.16666666666666669,16,0.5714285714285714
14,20,6.85,0,19,0.026388888888888906,-0.11111111111111105,0.25,42,0.22105263157894736
15,11,3.9545454545454546,0,10,0.11515151515151517,0.0,0.16666666666666669,16,0.2909090909090909
16,11,4.681818181818182,0,10,0.05871212121212122,-0.0625,0.125,24,0.43636363636363634
17,9,4.0,0,8,0.08487654320987656,-0.055555555555555546,0.25,18,0.5
18,65,18.123076923076923,0,64,-0.0051282051282051135,-0.16666666666666663,0.16666666666666669,138,0.06634615384615385
19,12,4.583333333333333,0,11,0.09548611111111115,-0.052083333333333315,0.16666666666666669,22,0.3333333333333333
20,11,4.681818181818182,0,10,-0.025252525252525252,-0.13888888888888887,0.16666666666666669,24,0.43636363636363634
21,11,4.681818181818182,0,10,0.09848484848484852,-0.055555555555555546,0.2916666666666667,24,0.43636363636363634
22,9,4.0,0,8,0.08024691358024694,-0.055555555555555504,0.25,18,0.5
23,10,4.45,0,9,0.01944444444444446,-0.055555555555555504,0.125,22,0.4888888888888889
24,4,2.25,0,4,0.1875,0.125,0.25,6,1.0
25,12,4.916666666666667,0,11,0.01851851851851856,-0.08333333333333331,0.16666666666666669,26,0.3939393939393939
26,11,4.681818181818182,0,10,0.021780303030303053,-0.10416666666666659,0.16666666666666669,24,0.43636363636363634
27,20,6.85,0,19,0.04097222222222224,-0.16666666666666663,0.25,42,0.22105263157894736
28,9,3.7777777777777777,0,8,0.09567901234567905,-0.08333333333333331,0.16666666666666669,16,0.4444444444444444
29,12,4.75,0,11,0.023148148148148164,-0.11111111111111105,0.25,24,0.36363636363636365
30,10,4.25,0,9,0.07638888888888892,-0.055555555555555546,0.25,20,0.4444444444444444
31,10,4.05,0,9,0.08333333333333334,-0.041666666666666685,0.25,18,0.4
32,11,4.681818181818182,0,10,-0.03535353535353535,-0.11111111111111109,0.0,24,0.43636363636363634
33,10,4.25,0,9,0.03333333333333334,-0.0833333333333333,0.25,20,0.4444444444444444
34,9,4.444444444444445,0,8,0.059413580246913594,2.7755575615628914e-17,0.125,22,0.6111111111111112
35,20,7.05,0,19,-0.00138888888888887,-0.16666666666666663,0.2916666666666667,46,0.24210526315789474
36,11,4.5,0,10,0.02777777777777779,-0.11111111111111105,0.16666666666666669,22,0.4
37,10,4.05,0,9,0.08333333333333334,-0.041666666666666685,0.25,18,0.4
38,8,4.0,0,7,0.06250000000000003,0.0,0.125,18,0.6428571428571429
39,12,4.75,0,11,0.03125000000000001,-0.08333333333333331,0.25,24,0.36363636363636365
40,10,4.25,0,9,0.08333333333333334,-0.0833333333333333,0.25,20,0.4444444444444444
41,12,4.75,0,11,0.057870370370370385,-0.10416666666666669,0.16666666666666669,24,0.36363636363636365
42,19,6.605263157894737,0,18,0.04093567251461991,-0.16666666666666663,0.25,40,0.23391812865497075
43,51,14.696078431372548,0,50,-0.013888888888888874,-0.12499999999999996,0.16666666666666669,112,0.08784313725490196
44,9,3.7777777777777777,0,8,0.01851851851851853,-0.08333333333333326,0.16666666666666669,16,0.4444444444444444
45,9,3.7777777777777777,0,8,0.08333333333333334,-0.04166666666666663,0.25,16,0.4444444444444444
46,12,4.75,0,11,0.04166666666666668,-0.11111111111111105,0.25,24,0.36363636363636365
47,12,4.75,0,11,0.06684027777777779,-0.0833333333333333,0.25,24,0.36363636363636365
48,10,4.25,0,9,0.07638888888888892,-0.055555555555555546,0.25,20,0.4444444444444444
49,11,4.681818181818182,0,10,0.010101010101010138,-0.08333333333333326,0.16666666666666669,24,0.43636363636363634
50,11,4.681818181818182,0,10,-0.01767676767676766,-0.11111111111111109,0.16666666666666669,24,0.43636363636363634
51,10,4.05,0,9,0.09444444444444446,-0.11111111111111109,0.25,18,0.4
52,9,3.7777777777777777,0,8,0.1064814814814815,-0.04166666666666663,0.16666666666666669,16,0.4444444444444444
53,12,4.75,0,11,0.03472222222222223,-0.08333333333333331,0.16666666666666669,24,0.36363636363636365
54,12,4.75,0,11,0.03240740740740742,-0.11111111111111105,0.25,24,0.36363636363636365
55,11,4.681818181818182,0,10,0.02020202020202023,-0.10416666666666669,0.16666666666666669,24,0.43636363636363634
56,35,10.785714285714286,0,34,-0.014682539682539665,-0.13888888888888884,0.25,80,0.13445378151260504
57,11,4.681818181818182,0,10,-0.027777777777777766,-0.11111111111111109,0.16666666666666669,24,0.43636363636363634
58,36,10.805555555555555,0,35,0.027391975308641996,-0.13888888888888884,0.16666666666666669,74,0.11746031746031746
59,11,4.318181818181818,0,10,0.09722222222222224,-0.06944444444444443,0.16666666666666669,20,0.36363636363636365
60,7,3.5,0,6,0.08134920634920638,8.326672684688674e-17,0.16666666666666669,14,0.6666666666666666
61,12,4.75,0,11,0.037037037037037056,-0.1527777777777777,0.25,24,0.36363636363636365
62,2,1.25,0,2,0.5,0.5,0.5,2,2.0
63,56,15.928571428571429,0,55,0.0040302579365079595,-0.1527777777777777,0.25,122,0.07922077922077922
64,10,4.05,0,9,0.08750000000000001,-0.04166666666666663,0.25,18,0.4
65,8,3.75,0,7,0.08506944444444446,5.551115123125783e-17,0.16666666666666669,16,0.5714285714285714
66,10,4.05,0,9,0.08333333333333334,-0.0625,0.25,18,0.4
67,8,3.5,0,8,0.09375000000000001,-0.10416666666666663,0.16666666666666669,14,0.5
68,30,9.383333333333333,0,29,-0.00740740740740739,-0.13888888888888887,0.25,64,0.1471264367816092
