,0,avg_node_degree,min_node_degree,max_node_degree,avg_curvature,min_curvature,max_curvature,num_edges,graph_density
0,18,2.111111111111111,1,3,0.0709876543209877,-0.2777777777777777,0.5,38,0.24836601307189543
1,17,2.0,1,3,0.08823529411764713,-0.2777777777777777,0.5,34,0.25
2,22,2.0,1,3,0.09595959595959602,-0.2777777777777777,0.5,44,0.19047619047619047
3,16,2.125,1,3,0.060763888888888964,-0.2777777777777777,0.5,34,0.2833333333333333
4,17,2.0,1,4,0.06535947712418307,-0.2222222222222221,0.5,34,0.25
5,20,2.3,1,3,-0.10555555555555547,-0.33333333333333326,0.33333333333333337,46,0.24210526315789474
6,17,2.1176470588235294,1,4,0.0902777777777778,-0.125,0.25,36,0.2647058823529412
7,25,2.16,1,3,0.006666666666666723,-0.2777777777777777,0.33333333333333337,54,0.18
8,21,2.1904761904761907,1,3,-0.03439153439153432,-0.2777777777777777,0.33333333333333337,46,0.21904761904761905
9,20,2.1,1,3,0.01944444444444452,-0.33333333333333326,0.5,42,0.22105263157894736
10,16,2.125,1,3,0.0520833333333334,-0.1666666666666666,0.5,34,0.2833333333333333
11,17,2.1176470588235294,1,4,0.0629084967320262,-0.2222222222222221,0.33333333333333337,36,0.2647058823529412
12,21,2.0952380952380953,1,3,0.029100529100529165,-0.33333333333333326,0.5,44,0.20952380952380953
13,23,2.0869565217391304,1,4,0.0060386473429952445,-0.24999999999999986,0.33333333333333337,48,0.18972332015810275
14,21,2.1904761904761907,1,3,-0.05555555555555548,-0.2777777777777777,0.33333333333333337,46,0.21904761904761905
15,21,2.0952380952380953,1,4,-0.0026455026455025833,-0.2222222222222221,0.33333333333333337,44,0.20952380952380953
16,21,2.1904761904761907,1,4,-0.008928571428571366,-0.2222222222222221,0.33333333333333337,46,0.21904761904761905
17,24,2.0833333333333335,1,4,0.047453703703703755,-0.33333333333333326,0.5,50,0.18115942028985507
18,24,2.0833333333333335,1,3,0.004629629629629706,-0.16666666666666652,0.33333333333333337,50,0.18115942028985507
19,14,2.0,1,4,0.07341269841269847,-0.3055555555555554,0.33333333333333337,28,0.3076923076923077
20,23,2.0869565217391304,1,3,0.043478260869565286,-0.33333333333333326,0.5,48,0.18972332015810275
21,21,2.0952380952380953,1,4,0.017195767195767268,-0.2777777777777777,0.33333333333333337,44,0.20952380952380953
22,17,2.1176470588235294,1,4,0.0902777777777778,-0.125,0.25,36,0.2647058823529412
23,25,2.24,1,3,-0.0488888888888888,-0.33333333333333326,0.5,56,0.18666666666666668
24,17,2.1176470588235294,1,4,0.021241830065359547,-0.2777777777777777,0.5,36,0.2647058823529412
25,22,2.0,1,3,0.08838383838383845,-0.2777777777777777,0.5,44,0.19047619047619047
26,24,2.1666666666666665,1,4,-0.002314814814814765,-0.24999999999999986,0.33333333333333337,52,0.18840579710144928
27,18,2.111111111111111,1,3,6.167905692361981e-17,-0.2222222222222221,0.5,38,0.24836601307189543
28,22,2.090909090909091,1,4,0.022727272727272797,-0.2777777777777777,0.33333333333333337,46,0.19913419913419914
29,21,2.2857142857142856,1,3,-0.0449735449735449,-0.33333333333333326,0.33333333333333337,48,0.22857142857142856
30,21,2.2857142857142856,1,3,-0.0449735449735449,-0.33333333333333326,0.33333333333333337,48,0.22857142857142856
31,23,2.260869565217391,1,4,-0.03019323671497577,-0.33333333333333326,0.33333333333333337,52,0.20553359683794467
32,20,2.1,1,3,0.061111111111111185,-0.22222222222222218,0.5,42,0.22105263157894736
33,22,2.090909090909091,1,4,0.09343434343434348,-0.2777777777777777,0.5833333333333334,46,0.19913419913419914
34,20,2.0,1,4,0.06666666666666674,-0.24999999999999986,0.5,40,0.21052631578947367
35,16,2.125,1,3,0.03819444444444453,-0.2222222222222221,0.33333333333333337,34,0.2833333333333333
36,24,2.1666666666666665,1,3,-0.03240740740740733,-0.33333333333333326,0.33333333333333337,52,0.18840579710144928
37,20,2.2,1,3,0.01388888888888895,-0.33333333333333326,0.33333333333333337,44,0.23157894736842105
38,17,2.0,1,3,0.07516339869281052,-0.2777777777777777,0.5,34,0.25
39,18,2.111111111111111,1,3,0.05555555555555563,-0.2222222222222221,0.5,38,0.24836601307189543
40,23,2.1739130434782608,1,3,-0.003623188405797026,-0.2222222222222221,0.5,50,0.1976284584980237
41,20,2.1,1,3,0.07222222222222227,-0.22222222222222218,0.5,42,0.22105263157894736
42,19,2.1052631578947367,1,3,0.07017543859649128,-0.2777777777777777,0.5,40,0.23391812865497075
43,24,2.25,1,3,-0.04861111111111104,-0.2777777777777777,0.33333333333333337,54,0.1956521739130435
44,22,2.090909090909091,1,3,0.04797979797979804,-0.33333333333333326,0.5,46,0.19913419913419914
45,24,2.1666666666666665,1,3,0.01041666666666674,-0.2777777777777777,0.33333333333333337,52,0.18840579710144928
46,24,2.1666666666666665,1,3,0.01388888888888895,-0.22222222222222224,0.33333333333333337,52,0.18840579710144928
47,24,2.1666666666666665,1,3,0.013888888888888956,-0.22222222222222224,0.33333333333333337,52,0.18840579710144928
48,20,2.1,1,3,0.06388888888888894,-0.22222222222222218,0.5,42,0.22105263157894736
49,22,2.090909090909091,1,3,0.04797979797979805,-0.33333333333333326,0.5,46,0.19913419913419914
50,23,2.0869565217391304,1,4,0.0018115942028985926,-0.24999999999999986,0.33333333333333337,48,0.18972332015810275
51,24,2.1666666666666665,1,3,0.016203703703703765,-0.2777777777777777,0.33333333333333337,52,0.18840579710144928
52,23,2.0869565217391304,1,3,-0.002415458937198006,-0.2222222222222221,0.33333333333333337,48,0.18972332015810275
53,18,2.111111111111111,1,3,0.050925925925926006,-0.2222222222222221,0.5,38,0.24836601307189543
54,25,2.24,1,3,-0.0777777777777777,-0.2777777777777777,0.33333333333333337,56,0.18666666666666668
55,19,2.1052631578947367,1,4,0.05263157894736848,-0.24999999999999986,0.5,40,0.23391812865497075
56,23,2.0869565217391304,1,3,0.04589371980676336,-0.33333333333333326,0.5,48,0.18972332015810275
57,9,2.0,1,3,0.05555555555555563,-0.16666666666666652,0.5,18,0.5
58,25,2.24,1,3,-0.03555555555555548,-0.2222222222222221,0.5,56,0.18666666666666668
59,22,2.1818181818181817,1,3,-0.030303030303030224,-0.2777777777777777,0.33333333333333337,48,0.2077922077922078
60,21,2.1904761904761907,1,3,-0.0158730158730158,-0.22222222222222224,0.33333333333333337,46,0.21904761904761905
61,23,2.1739130434782608,1,4,0.010869565217391382,-0.24999999999999986,0.5,50,0.1976284584980237
62,23,2.0,1,4,0.07487922705314017,-0.24999999999999986,0.5,46,0.18181818181818182
