,0,avg_node_degree,min_node_degree,max_node_degree,avg_curvature,min_curvature,max_curvature,num_edges,graph_density
0,37,13.54054054054054,0,36,0.08320631856346143,-0.09928571428571431,0.2083333333333334,168,0.25225225225225223
1,23,9.934782608695652,0,22,0.11748792270531401,-0.08124999999999999,0.2125,102,0.4031620553359684
2,25,9.68,0,24,0.13317777777777778,-0.04687499999999997,0.26666666666666666,92,0.30666666666666664
3,24,9.5,0,23,0.12894386574074077,-0.046874999999999986,0.25000000000000006,90,0.32608695652173914
4,23,9.41304347826087,0,22,0.1323007246376812,-0.062499999999999986,0.22916666666666666,90,0.3557312252964427
5,24,9.583333333333334,0,23,0.13616030092592596,-0.062499999999999986,0.22916666666666666,92,0.3333333333333333
6,26,10.788461538461538,0,25,0.09973443223443224,-0.078125,0.2055555555555556,118,0.3630769230769231
7,88,24.772727272727273,0,87,-0.03252391581632652,-0.1375,0.25,266,0.06948798328108673
8,23,8.891304347826088,0,22,0.1329951690821256,-0.041666666666666595,0.2916666666666667,78,0.308300395256917
9,32,11.0625,0,31,0.10998046875000002,-0.04166666666666663,0.26666666666666666,106,0.21370967741935484
10,4,3.75,0,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,12,2.0
11,14,7.25,0,13,0.13914682539682544,-0.04999999999999996,0.24305555555555558,56,0.6153846153846154
12,42,13.821428571428571,0,41,0.10083498677248681,-0.04166666666666663,0.2638888888888889,150,0.17421602787456447
13,41,13.560975609756097,0,40,0.1010077913279133,-0.04166666666666663,0.2638888888888889,146,0.17804878048780487
14,36,12.305555555555555,0,35,0.11080246913580248,-0.05555555555555547,0.2916666666666667,128,0.20317460317460317
15,55,17.027272727272727,0,54,0.014342171717171722,-0.15000000000000008,0.25,194,0.13063973063973064
16,40,14.5,0,39,0.07325520833333335,-0.05166666666666671,0.18472222222222223,190,0.24358974358974358
17,38,14.039473684210526,0,37,0.07596819429526196,-0.033333333333333395,0.18472222222222223,182,0.25889046941678523
18,2,1.25,0,2,0.5,0.5,0.5,2,2.0
19,35,12.5,0,34,0.11277243278263689,-0.08437499999999999,0.2916666666666667,140,0.23529411764705882
20,42,14.535714285714286,0,41,0.0988127969441745,-0.08258928571428573,0.21527777777777782,180,0.20905923344947736
21,41,14.390243902439025,0,40,0.09325880758807588,-0.05624999999999998,0.20833333333333334,180,0.21951219512195122
22,39,13.653846153846153,0,38,0.10298789173789175,-0.031249999999999986,0.23958333333333334,162,0.21862348178137653
23,42,14.630952380952381,0,41,0.09198247354497355,-0.03472222222222219,0.22916666666666666,184,0.21370499419279906
24,41,14.292682926829269,0,40,0.09482554200542004,-0.03472222222222219,0.24305555555555558,176,0.2146341463414634
25,40,14.0,0,39,0.10751558956916103,-0.08258928571428567,0.22222222222222224,170,0.21794871794871795
26,37,13.486486486486486,0,36,0.09264072746215604,-0.059375,0.24305555555555558,166,0.24924924924924924
27,23,9.76086956521739,0,22,0.10444142512077295,-0.06875000000000002,0.24305555555555558,98,0.38735177865612647
28,22,9.522727272727273,0,21,0.11494949494949495,0.01874999999999999,0.24305555555555558,94,0.4069264069264069
29,34,12.132352941176471,0,33,0.10988970588235296,-0.056249999999999994,0.21527777777777782,132,0.23529411764705882
30,38,13.513157894736842,0,37,0.10061291621911925,-0.0639285714285714,0.25000000000000006,162,0.23044096728307253
31,38,13.407894736842104,0,37,0.1086904015992362,-0.11750000000000002,0.25000000000000006,158,0.22475106685633
32,39,13.705128205128204,0,38,0.09849933135647423,-0.07999999999999997,0.225,164,0.2213225371120108
33,8,5.25,0,10,0.21149305555555556,0.03499999999999996,0.26666666666666666,28,1.0
34,23,9.326086956521738,0,22,0.1051328502415459,-0.020833333333333332,0.24305555555555558,88,0.34782608695652173
35,42,14.107142857142858,0,41,0.036621197089947106,-0.09791666666666668,0.22222222222222224,162,0.18815331010452963
36,42,14.05952380952381,0,41,0.03276306554367781,-0.09791666666666668,0.22222222222222224,160,0.18583042973286876
37,100,25.07,0,99,0.11,0.0,0.5,32,0.006464646464646465
38,24,9.333333333333334,0,23,0.14611979166666667,-0.0472222222222222,0.25000000000000006,86,0.3115942028985507
39,24,9.916666666666666,0,23,0.11449788595993955,-0.04250000000000006,0.25,100,0.36231884057971014
40,47,15.542553191489361,0,46,0.05582196531094708,-0.051041666666666666,0.22500000000000006,190,0.1757631822386679
41,45,15.311111111111112,0,44,0.057895061728395085,-0.06875000000000006,0.23611111111111113,194,0.19595959595959597
42,45,15.222222222222221,0,44,0.05898919753086421,-0.06875000000000006,0.23611111111111113,190,0.1919191919191919
43,45,15.222222222222221,0,44,0.05898919753086421,-0.06875000000000006,0.23611111111111113,190,0.1919191919191919
44,46,15.467391304347826,0,45,0.05295591787439614,-0.06875000000000006,0.23611111111111113,194,0.18743961352657004
45,44,15.068181818181818,0,43,0.053805916305916315,-0.07708333333333331,0.22222222222222224,190,0.20084566596194503
46,30,10.65,0,29,0.11748611111111114,-0.055555555555555504,0.26666666666666666,102,0.23448275862068965
47,32,11.3125,0,31,0.11441406250000002,-0.05555555555555549,0.26666666666666666,114,0.22983870967741934
48,33,11.878787878787879,0,32,0.11892045454545455,-0.05416666666666666,0.26666666666666666,128,0.24242424242424243
49,9,5.333333333333333,0,8,0.20524691358024694,-0.055555555555555546,0.2916666666666667,30,0.8333333333333334
50,27,9.981481481481481,0,26,0.06423353909465022,-0.15833333333333333,0.2916666666666667,94,0.2678062678062678
