,0,avg_node_degree,min_node_degree,max_node_degree,avg_curvature,min_curvature,max_curvature,num_edges,graph_density
0,24,2.1666666666666665,"dict_values([1, 3, 2, 3, 2, 2, 3, 1, 3, 2, 3, 2, 2, 3, 1, 2, 3, 2, 2, 3, 2, 2, 2, 1])","dict_values([1, 3, 2, 3, 2, 2, 3, 1, 3, 2, 3, 2, 2, 3, 1, 2, 3, 2, 2, 3, 2, 2, 2, 1])",0.005787037037037123,-0.2222222222222221,0.5,52,0.18840579710144928
1,22,2.090909090909091,"dict_values([1, 2, 2, 2, 3, 1, 3, 2, 2, 2, 3, 2, 2, 3, 1, 2, 3, 2, 2, 2, 2, 2])","dict_values([1, 2, 2, 2, 3, 1, 3, 2, 2, 2, 3, 2, 2, 3, 1, 2, 3, 2, 2, 2, 2, 2])",-0.005050505050504982,-0.2222222222222221,0.5,46,0.19913419913419914
2,23,2.0,"dict_values([1, 2, 2, 2, 2, 2, 2, 3, 1, 2, 2, 3, 2, 2, 2, 3, 2, 3, 1, 2, 2, 2, 1])","dict_values([1, 2, 2, 2, 2, 2, 2, 3, 1, 2, 2, 3, 2, 2, 2, 3, 2, 3, 1, 2, 2, 2, 1])",0.045893719806763336,-0.2222222222222221,0.5,46,0.18181818181818182
3,21,2.0952380952380953,"dict_values([2, 2, 2, 3, 2, 2, 3, 2, 4, 1, 1, 2, 3, 2, 2, 3, 2, 3, 1, 1, 1])","dict_values([2, 2, 2, 3, 2, 2, 3, 2, 4, 1, 1, 2, 3, 2, 2, 3, 2, 3, 1, 1, 1])",0.0013227513227513814,-0.2222222222222221,0.33333333333333337,44,0.20952380952380953
4,23,2.0869565217391304,"dict_values([1, 2, 3, 2, 2, 3, 2, 2, 2, 3, 1, 2, 2, 2, 3, 1, 2, 2, 3, 2, 2, 2, 2])","dict_values([1, 2, 3, 2, 2, 3, 2, 2, 2, 3, 1, 2, 2, 2, 3, 1, 2, 2, 3, 2, 2, 2, 2])",0.03743961352657012,-0.16666666666666652,0.5,48,0.18972332015810275
5,14,2.0,"dict_values([1, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 3, 1, 1])","dict_values([1, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 3, 1, 1])",0.047619047619047686,-0.16666666666666652,0.5,28,0.3076923076923077
6,23,2.1739130434782608,"dict_values([2, 2, 3, 2, 2, 3, 1, 2, 2, 2, 2, 2, 3, 1, 3, 2, 2, 3, 2, 2, 2, 3, 2])","dict_values([2, 2, 3, 2, 2, 3, 1, 2, 2, 2, 2, 2, 3, 1, 3, 2, 2, 3, 2, 2, 2, 3, 2])",0.03260869565217398,-0.2222222222222221,0.33333333333333337,50,0.1976284584980237
7,11,2.1818181818181817,"dict_values([2, 2, 3, 1, 3, 3, 2, 2, 2, 3, 1])","dict_values([2, 2, 3, 1, 3, 3, 2, 2, 2, 3, 1])",0.03787878787878796,-0.2222222222222221,0.33333333333333337,24,0.43636363636363634
8,22,2.090909090909091,"dict_values([1, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 1, 1, 1])","dict_values([1, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 1, 1, 1])",-0.005050505050504967,-0.2222222222222221,0.33333333333333337,46,0.19913419913419914
9,22,2.1818181818181817,"dict_values([2, 2, 2, 2, 3, 2, 2, 4, 1, 1, 3, 2, 2, 2, 3, 3, 1, 3, 2, 2, 2, 2])","dict_values([2, 2, 2, 2, 3, 2, 2, 4, 1, 1, 3, 2, 2, 2, 3, 3, 1, 3, 2, 2, 2, 2])",0.0454545454545455,-0.24999999999999986,0.33333333333333337,48,0.2077922077922078
